frame,cx,cy,radius,red_x,red_y,blue_x,blue_y
733,314,190,37,334,214,-1,-1
734,314,190,38,339,210,-1,-1
735,314,190,38,341,207,-1,-1
736,314,190,37,-1,-1,-1,-1
737,314,190,38,346,197,-1,-1
738,314,190,38,347,191,-1,-1
739,314,190,37,-1,-1,-1,-1
740,314,190,36,-1,-1,-1,-1
741,314,190,37,-1,-1,-1,-1
742,314,190,37,-1,-1,-1,-1
743,315,190,38,339,168,-1,-1
744,315,189,38,334,164,-1,-1
745,315,190,39,331,161,-1,-1
746,314,190,37,325,160,-1,-1
747,315,189,38,320,158,-1,-1
748,314,190,37,315,158,-1,-1
749,313,189,38,310,158,-1,-1
750,313,189,38,304,160,-1,-1
751,313,189,38,299,162,-1,-1
752,314,189,38,295,166,-1,-1
753,314,189,38,291,169,-1,-1
754,314,189,38,288,174,-1,-1
755,313,189,38,286,179,-1,-1
756,313,189,38,285,185,-1,-1
757,311,190,36,286,190,-1,-1
758,313,189,38,286,195,-1,-1
759,314,190,37,288,200,-1,-1
760,314,190,37,291,205,-1,-1
761,314,188,37,294,209,-1,-1
762,314,190,37,298,213,-1,-1
763,314,188,37,303,215,-1,-1
764,314,188,36,308,216,-1,-1
765,314,189,38,313,218,-1,-1
766,313,189,38,319,218,-1,-1
767,313,189,38,325,218,-1,-1
768,314,189,38,329,216,-1,-1
769,313,189,38,334,213,-1,-1
770,314,190,37,337,209,-1,-1
771,314,188,37,-1,-1,-1,-1
772,314,188,36,-1,-1,-1,-1
773,314,189,38,345,196,-1,-1
774,314,188,36,-1,-1,-1,-1
775,314,188,36,-1,-1,-1,-1
776,314,188,36,-1,-1,-1,-1
777,314,188,36,-1,-1,-1,-1
778,314,188,37,-1,-1,-1,-1
779,314,188,37,-1,-1,-1,-1
780,315,189,39,334,163,-1,-1
781,315,189,38,329,161,-1,-1
782,315,189,38,324,158,-1,-1
783,313,188,39,319,156,-1,-1
784,314,188,37,313,157,-1,-1
785,314,188,37,307,158,-1,-1
786,314,188,38,302,158,-1,-1
787,314,188,37,297,162,-1,-1
788,314,188,38,293,165,-1,-1
789,314,188,38,289,169,-1,-1
790,314,188,37,287,174,-1,-1
791,314,188,37,285,179,-1,-1
792,314,188,37,284,185,-1,-1
793,314,188,37,284,191,-1,-1
794,314,188,38,285,197,-1,-1
795,314,188,38,287,202,-1,-1
796,314,188,36,291,206,-1,-1
797,314,188,36,294,209,-1,-1
798,314,188,37,298,213,-1,-1
799,314,188,37,302,216,-1,-1
800,313,189,38,308,218,-1,-1
801,314,188,37,315,219,-1,-1
802,313,189,38,320,218,-1,-1
803,314,189,38,325,218,-1,-1
804,313,189,38,329,215,-1,-1
805,314,189,38,335,212,-1,-1
806,314,189,38,339,208,-1,-1
807,314,190,37,341,204,-1,-1
808,314,189,38,344,199,-1,-1
809,314,188,36,344,194,-1,-1
810,314,188,36,-1,-1,-1,-1
811,314,188,36,-1,-1,-1,-1
812,314,188,37,343,177,-1,-1
813,314,188,38,342,173,-1,-1
814,314,189,38,337,167,-1,-1
815,313,189,38,335,165,-1,-1
816,314,188,37,329,161,-1,-1
817,314,189,38,325,159,-1,-1
818,314,189,38,319,158,-1,-1
819,313,189,38,315,157,-1,-1
820,314,188,38,309,156,-1,-1
821,314,188,36,303,159,-1,-1
822,313,189,38,298,161,-1,-1
823,314,188,38,294,164,-1,-1
824,314,188,36,290,168,-1,-1
825,313,189,38,287,173,-1,-1
826,314,189,38,284,178,-1,-1
827,313,189,38,283,184,-1,-1
828,313,189,38,282,190,-1,-1
829,314,189,38,283,194,-1,-1
830,314,190,37,285,200,-1,-1
831,314,190,37,287,204,-1,-1
832,314,189,38,291,211,-1,-1
833,315,190,39,295,214,-1,-1
834,314,190,37,299,216,-1,-1
835,314,190,37,304,218,-1,-1
836,314,190,37,311,220,-1,-1
837,314,190,37,319,220,-1,-1
838,314,190,36,322,219,-1,-1
839,314,190,38,329,217,-1,-1
840,314,190,38,332,214,-1,-1
841,314,190,38,336,211,-1,-1
842,314,190,37,338,207,-1,-1
843,314,190,38,343,201,-1,-1
844,314,190,36,343,197,-1,-1
845,314,190,37,345,191,-1,-1
846,314,190,37,344,186,-1,-1
847,313,190,38,344,180,-1,-1
848,314,190,38,342,175,-1,-1
849,314,190,38,339,170,-1,-1
850,313,190,38,334,166,-1,-1
851,314,190,38,330,163,-1,-1
852,314,190,38,325,160,-1,-1
853,314,190,38,320,159,-1,-1
854,314,190,38,315,158,-1,-1
855,314,190,38,309,158,-1,-1
856,314,190,38,304,159,-1,-1
857,313,190,38,298,162,-1,-1
858,314,190,37,293,166,-1,-1
859,314,190,37,289,170,-1,-1
860,314,190,37,286,174,-1,-1
861,314,190,37,284,179,-1,-1
862,314,190,38,282,185,-1,-1
863,314,190,36,283,190,-1,-1
864,314,191,38,282,196,-1,-1
865,314,191,38,284,203,-1,-1
866,313,191,38,286,208,-1,-1
867,314,192,37,290,211,-1,-1
868,314,192,37,294,216,-1,-1
869,313,191,38,298,218,-1,-1
870,314,192,37,304,221,-1,-1
871,314,192,37,310,222,-1,-1
872,314,192,37,317,222,-1,-1
873,314,192,37,320,222,-1,-1
874,314,192,36,327,218,-1,-1
875,314,192,37,332,216,-1,-1
876,314,192,38,335,213,-1,-1
877,314,192,36,338,208,-1,-1
878,314,192,38,342,204,-1,-1
879,314,192,36,342,198,-1,-1
880,315,193,39,345,193,-1,-1
881,314,192,37,344,188,-1,-1
882,314,192,37,343,182,-1,-1
883,314,192,37,341,178,-1,-1
884,314,192,37,338,173,-1,-1
885,314,192,38,334,168,-1,-1
886,314,192,38,329,164,-1,-1
887,314,192,38,325,162,-1,-1
888,314,192,38,319,160,-1,-1
889,314,192,38,313,160,-1,-1
890,314,192,38,308,160,-1,-1
891,313,192,38,302,162,-1,-1
892,314,192,38,298,164,-1,-1
893,314,192,37,294,168,-1,-1
894,314,192,37,-1,-1,-1,-1
895,314,192,36,-1,-1,-1,-1
896,314,192,38,283,181,-1,-1
897,313,191,36,-1,-1,-1,-1
898,314,192,36,-1,-1,-1,-1
899,313,193,38,282,199,-1,-1
900,314,192,37,-1,-1,-1,-1
901,314,193,38,286,210,-1,-1
902,313,193,38,289,213,-1,-1
903,314,194,37,293,217,-1,-1
904,314,194,37,-1,-1,-1,-1
905,314,194,37,304,223,-1,-1
906,314,194,37,310,225,-1,-1
907,314,194,37,316,224,-1,-1
908,313,193,38,322,223,-1,-1
909,313,193,38,328,220,-1,-1
910,313,193,38,332,217,-1,-1
911,314,194,38,336,214,-1,-1
912,314,194,36,339,208,-1,-1
913,314,194,38,342,204,-1,-1
914,315,195,38,343,198,-1,-1
915,314,194,37,344,193,-1,-1
916,314,194,37,343,188,-1,-1
917,314,194,38,342,182,-1,-1
918,314,194,39,340,177,-1,-1
919,314,194,38,336,172,-1,-1
920,314,194,38,331,168,-1,-1
921,314,194,38,327,165,-1,-1
922,314,194,38,322,163,-1,-1
923,314,194,37,317,163,-1,-1
924,314,194,38,310,162,-1,-1
925,314,194,37,304,163,-1,-1
926,314,194,37,-1,-1,-1,-1
927,314,194,38,295,167,-1,-1
928,314,194,38,-1,-1,-1,-1
929,313,194,38,-1,-1,-1,-1
930,314,194,38,-1,-1,-1,-1
931,314,194,37,-1,-1,-1,-1
932,314,194,37,-1,-1,-1,-1
933,314,194,37,-1,-1,-1,-1
934,314,194,37,-1,-1,-1,-1
935,314,194,37,-1,-1,-1,-1
936,314,195,38,287,214,-1,-1
937,313,195,38,291,218,-1,-1
938,314,196,37,-1,-1,-1,-1
939,314,196,37,300,224,-1,-1
940,314,195,37,309,227,-1,-1
941,314,196,37,313,226,-1,-1
942,313,195,38,318,225,-1,-1
943,313,195,38,323,223,-1,-1
944,313,195,38,329,220,-1,-1
945,313,195,38,333,218,-1,-1
946,314,196,39,336,214,-1,-1
947,315,197,38,340,208,-1,-1
948,313,195,38,343,203,-1,-1
949,315,196,37,343,197,-1,-1
950,314,196,37,343,192,-1,-1
951,314,196,37,342,186,-1,-1
952,315,196,39,341,180,-1,-1
953,314,194,36,337,176,-1,-1
954,314,195,38,333,171,-1,-1
955,314,196,37,328,168,-1,-1
956,314,196,37,323,166,-1,-1
957,313,195,38,317,164,-1,-1
958,313,195,38,314,163,-1,-1
959,312,196,37,-1,-1,-1,-1
960,313,195,38,302,165,-1,-1
961,313,195,38,-1,-1,-1,-1
962,313,195,38,-1,-1,-1,-1
963,313,195,38,-1,-1,-1,-1
964,314,194,36,-1,-1,-1,-1
965,313,194,36,-1,-1,-1,-1
966,313,193,36,-1,-1,-1,-1
967,313,194,36,-1,-1,-1,-1
968,313,194,36,-1,-1,-1,-1
969,313,195,38,-1,-1,-1,-1
970,313,195,38,-1,-1,-1,-1
971,313,195,38,287,214,-1,-1
972,313,195,38,292,220,-1,-1
973,314,196,37,298,223,-1,-1
974,314,196,37,-1,-1,-1,-1
975,314,196,37,309,226,-1,-1
976,314,196,37,313,225,-1,-1
977,313,195,38,320,224,-1,-1
978,314,195,37,325,223,-1,-1
979,314,196,37,330,219,-1,-1
980,313,195,38,333,215,-1,-1
981,313,194,36,337,210,-1,-1
982,313,194,36,339,206,-1,-1
983,313,194,36,341,200,-1,-1
984,315,195,40,342,195,-1,-1
985,314,194,38,342,189,-1,-1
986,314,194,37,341,183,-1,-1
987,311,194,36,337,178,-1,-1
988,313,195,38,335,173,-1,-1
989,314,194,37,330,169,-1,-1
990,313,194,38,326,165,-1,-1
991,313,194,38,320,163,-1,-1
992,312,194,38,314,162,-1,-1
993,312,193,39,309,161,-1,-1
994,312,194,39,303,162,-1,-1
995,312,194,38,297,165,-1,-1
996,312,193,38,-1,-1,-1,-1
997,312,194,37,-1,-1,-1,-1
998,312,194,37,-1,-1,-1,-1
999,312,194,37,-1,-1,-1,-1
1000,312,194,37,-1,-1,-1,-1
1001,312,194,37,-1,-1,-1,-1
1002,312,194,37,-1,-1,-1,-1
1003,312,194,37,-1,-1,-1,-1
1004,312,194,37,-1,-1,-1,-1
1005,312,194,37,-1,-1,-1,-1
1006,312,194,37,-1,-1,-1,-1
1007,312,194,37,-1,-1,-1,-1
1008,312,194,37,-1,-1,-1,-1
1009,311,193,38,302,224,-1,-1
1010,312,193,38,310,226,-1,-1
1011,312,193,38,313,224,-1,-1
1012,312,193,38,318,223,-1,-1
1013,311,193,38,324,220,-1,-1
1014,311,193,38,328,216,-1,-1
1015,311,193,38,331,212,-1,-1
1016,312,192,36,335,207,-1,-1
1017,312,192,38,337,203,-1,-1
1018,312,192,37,339,196,-1,-1
1019,312,192,37,339,191,-1,-1
1020,312,192,37,339,185,-1,-1
1021,312,192,37,337,179,-1,-1
1022,311,192,38,335,174,-1,-1
1023,311,192,37,332,170,-1,-1
1024,311,192,38,328,166,-1,-1
1025,311,192,38,323,162,-1,-1
1026,312,192,37,319,161,-1,-1
1027,311,192,37,-1,-1,-1,-1
1028,310,192,38,306,159,-1,-1
1029,310,191,38,-1,-1,-1,-1
1030,310,191,38,-1,-1,-1,-1
1031,310,191,38,-1,-1,-1,-1
1032,310,191,38,-1,-1,-1,-1
1033,309,190,36,-1,-1,-1,-1
1034,310,191,38,-1,-1,-1,-1
1035,310,190,37,-1,-1,-1,-1
1036,310,190,36,-1,-1,-1,-1
1037,310,190,37,-1,-1,-1,-1
1038,310,190,36,-1,-1,-1,-1
1039,310,190,37,-1,-1,-1,-1
1040,310,190,37,-1,-1,-1,-1
1041,309,190,37,-1,-1,-1,-1
1042,310,190,37,-1,-1,-1,-1
1043,310,190,38,-1,-1,-1,-1
1044,310,190,37,-1,-1,-1,-1
1045,310,190,38,303,222,-1,-1
1046,310,190,38,309,222,-1,-1
1047,310,190,38,313,221,-1,-1
1048,310,190,38,319,217,-1,-1
1049,310,190,38,323,214,-1,-1
1050,310,190,37,328,211,-1,-1
1051,310,190,38,331,207,-1,-1
1052,310,190,37,333,202,-1,-1
1053,310,189,38,335,196,-1,-1
1054,310,189,38,336,191,-1,-1
1055,310,190,37,337,185,-1,-1
1056,310,190,37,336,179,-1,-1
1057,310,188,37,334,174,-1,-1
1058,310,189,38,331,169,-1,-1
1059,310,189,38,327,165,-1,-1
1060,310,189,38,324,162,-1,-1
1061,310,189,38,320,160,-1,-1
1062,310,188,38,314,156,-1,-1
1063,310,188,38,310,155,-1,-1
1064,310,188,39,303,155,-1,-1
1065,310,188,38,-1,-1,-1,-1
1066,310,188,38,-1,-1,-1,-1
1067,309,188,38,-1,-1,-1,-1
1068,310,188,38,-1,-1,-1,-1
1069,310,188,37,-1,-1,-1,-1
1070,310,188,38,-1,-1,-1,-1
1071,310,188,37,-1,-1,-1,-1
1072,310,188,37,-1,-1,-1,-1
1073,310,188,37,-1,-1,-1,-1
1074,310,188,37,-1,-1,-1,-1
1075,310,188,38,-1,-1,-1,-1
1076,310,188,37,-1,-1,-1,-1
1077,310,188,38,-1,-1,-1,-1
1078,310,188,38,-1,-1,-1,-1
1079,310,188,38,-1,-1,-1,-1
1080,310,188,37,-1,-1,-1,-1
1081,310,188,38,-1,-1,-1,-1
1082,310,188,38,305,219,-1,-1
1083,310,188,38,310,218,-1,-1
1084,310,188,38,316,217,-1,-1
1085,310,188,38,320,214,-1,-1
1086,310,188,38,324,210,-1,-1
1087,311,189,38,328,206,-1,-1
1088,310,188,37,331,202,-1,-1
1089,310,188,37,333,196,-1,-1
1090,310,188,37,334,191,-1,-1
1091,310,188,37,335,185,-1,-1
1092,310,188,37,335,180,-1,-1
1093,310,188,37,334,174,-1,-1
1094,310,188,37,332,169,-1,-1
1095,311,188,38,329,165,-1,-1
1096,310,188,37,325,162,-1,-1
1097,310,188,37,321,159,-1,-1
1098,312,188,38,318,156,-1,-1
1099,311,188,38,312,155,-1,-1
1100,311,187,38,309,155,-1,-1
1101,311,187,38,-1,-1,-1,-1
1102,311,188,38,-1,-1,-1,-1
1103,311,187,38,-1,-1,-1,-1
1104,311,187,38,-1,-1,-1,-1
1105,312,189,38,328,208,-1,-1
1106,312,190,38,331,204,-1,-1
1107,313,189,38,334,198,-1,-1
1108,313,189,38,335,193,-1,-1
1109,312,190,38,336,188,-1,-1
1110,314,190,37,336,182,-1,-1
1111,314,188,37,334,177,-1,-1
1112,313,189,38,333,172,-1,-1
1113,313,189,38,330,167,-1,-1
1114,313,189,38,327,163,-1,-1
1115,313,189,38,323,160,-1,-1
1116,313,189,38,319,159,-1,-1
1117,314,190,38,315,157,-1,-1
1118,314,190,38,311,157,-1,-1
1119,314,190,38,-1,-1,-1,-1
1120,314,190,37,-1,-1,-1,-1
1121,313,190,38,-1,-1,-1,-1
1122,314,190,37,-1,-1,-1,-1
1123,314,190,37,-1,-1,-1,-1
1124,314,190,38,-1,-1,-1,-1
1125,314,192,39,-1,-1,340,209
1126,314,190,37,-1,-1,-1,-1
1127,313,191,38,-1,-1,344,199
1128,314,190,37,-1,-1,-1,-1
1129,313,191,38,-1,-1,-1,-1
1130,314,191,38,-1,-1,-1,-1
1131,314,192,37,-1,-1,-1,-1
1132,314,192,38,-1,-1,-1,-1
1133,315,194,37,-1,-1,-1,-1
1134,314,192,37,-1,-1,-1,-1
1135,314,192,38,-1,-1,-1,-1
1136,314,192,37,-1,-1,-1,-1
1137,314,192,37,-1,-1,-1,-1
1138,314,192,37,311,224,-1,-1
1139,314,193,38,317,222,-1,-1
1140,316,192,37,320,220,-1,-1
1141,314,193,38,326,216,-1,-1
1142,314,194,38,328,213,-1,-1
1143,315,193,38,332,208,-1,-1
1144,315,194,37,334,203,-1,-1
1145,315,194,37,336,198,-1,-1
1146,315,193,38,336,193,-1,-1
1147,315,194,38,336,188,-1,-1
1148,315,194,38,335,181,-1,-1
1149,314,194,37,334,176,-1,-1
1150,316,194,38,330,172,-1,-1
1151,315,194,38,328,167,-1,-1
1152,315,194,38,324,165,-1,-1
1153,315,194,38,320,163,-1,-1
1154,316,194,37,316,163,-1,-1
1155,314,196,36,-1,-1,-1,-1
1156,314,196,37,-1,-1,-1,-1
1157,314,198,37,-1,-1,-1,-1
1158,315,197,38,314,228,-1,-1
1159,314,197,38,320,226,-1,-1
1160,314,197,38,323,223,-1,-1
1161,314,198,39,327,219,-1,-1
1162,314,198,39,330,214,-1,-1
1163,314,197,39,333,209,-1,-1
1164,314,198,36,334,204,-1,-1
1165,314,198,36,335,199,-1,-1
1166,314,198,36,335,192,-1,-1
1167,314,198,38,334,187,-1,-1
1168,314,198,38,332,181,-1,-1
1169,314,198,38,329,176,-1,-1
1170,314,198,38,326,172,-1,-1
1171,314,198,38,323,169,-1,-1
1172,314,198,37,319,167,-1,-1
1173,314,198,37,-1,-1,-1,-1
1174,314,198,37,-1,-1,-1,-1
1175,314,198,38,-1,-1,-1,-1
1176,313,198,38,-1,-1,-1,-1
1177,314,198,37,-1,-1,-1,-1
1178,314,198,37,-1,-1,-1,-1
1179,314,198,38,-1,-1,-1,-1
1180,314,198,38,-1,-1,336,220
1181,314,198,38,-1,-1,340,214
1182,314,198,37,-1,-1,341,208
1183,314,198,36,-1,-1,342,202
1184,313,199,38,-1,-1,343,195
1185,313,198,39,-1,-1,342,188
1186,314,198,37,-1,-1,340,183
1187,313,199,38,-1,-1,-1,-1
1188,314,200,37,-1,-1,-1,-1
1189,313,199,38,-1,-1,-1,-1
1190,314,198,38,-1,-1,-1,-1
1191,314,200,37,-1,-1,-1,-1
1192,311,200,36,-1,-1,-1,-1
1193,314,200,37,-1,-1,-1,-1
1194,312,200,38,313,231,-1,-1
1195,313,199,38,319,227,-1,-1
1196,313,199,38,322,224,-1,-1
1197,312,200,38,326,219,-1,-1
1198,313,199,38,329,215,-1,-1
1199,312,200,37,330,209,-1,-1
1200,314,200,38,332,204,-1,-1
1201,311,200,36,332,198,-1,-1
1202,312,200,37,332,192,-1,-1
1203,312,200,38,330,186,-1,-1
1204,312,200,38,328,181,-1,-1
1205,311,198,39,-1,-1,336,180
1206,312,198,39,-1,-1,334,175
1207,311,199,38,-1,-1,-1,-1
1208,311,199,38,-1,-1,-1,-1
1209,312,198,37,-1,-1,-1,-1
1210,312,198,37,-1,-1,-1,-1
1211,312,200,38,-1,-1,-1,-1
1212,311,199,38,-1,-1,-1,-1
1213,312,199,38,313,229,-1,-1
1214,311,199,38,316,226,-1,-1
1215,311,199,38,320,222,-1,-1
1216,312,198,38,323,217,-1,-1
1217,312,198,38,326,212,-1,-1
1218,312,198,38,328,207,-1,-1
1219,310,199,38,329,201,-1,-1
1220,312,198,38,329,195,-1,-1
1221,312,198,37,329,189,-1,-1
1222,312,198,38,327,183,-1,-1
1223,312,198,37,325,177,-1,-1
1224,311,198,38,322,173,-1,-1
1225,312,198,38,319,169,-1,-1
1226,312,198,37,317,167,-1,-1
1227,312,198,38,312,165,-1,-1
1228,311,197,38,-1,-1,-1,-1
1229,312,197,38,-1,-1,-1,-1
1230,311,197,38,-1,-1,-1,-1
1231,311,197,38,-1,-1,-1,-1
1232,311,197,38,-1,-1,322,227
1233,312,197,39,-1,-1,325,225
1234,311,197,38,-1,-1,329,221
1235,311,197,38,-1,-1,332,215
1236,311,197,38,-1,-1,335,209
1237,311,197,38,-1,-1,336,202
1238,312,196,37,-1,-1,337,195
1239,311,197,38,-1,-1,337,189
1240,312,196,37,-1,-1,334,182
1241,312,196,39,-1,-1,333,176
1242,312,196,39,-1,-1,332,172
1243,312,196,39,-1,-1,326,167
1244,311,196,39,-1,-1,-1,-1
1245,311,197,38,-1,-1,-1,-1
1246,311,197,38,-1,-1,-1,-1
1247,312,196,39,-1,-1,-1,-1
1248,312,196,38,-1,-1,-1,-1
1249,312,196,37,312,227,-1,-1
1250,312,196,38,315,223,-1,-1
1251,312,196,38,319,219,-1,-1
1252,312,196,38,322,214,-1,-1
1253,312,196,38,324,209,-1,-1
1254,312,196,38,326,203,-1,-1
1255,312,196,38,317,166,-1,-1
1256,312,196,38,313,164,-1,-1
1257,312,196,38,312,163,-1,-1
1258,312,196,38,-1,-1,-1,-1
1259,312,195,38,-1,-1,-1,-1
1260,312,195,38,-1,-1,-1,-1
1261,312,195,38,-1,-1,319,227
1262,312,196,37,-1,-1,323,223
1263,312,195,38,-1,-1,326,221
1264,312,195,39,-1,-1,329,216
1265,312,195,38,-1,-1,332,210
1266,312,195,39,-1,-1,334,203
1267,312,195,39,-1,-1,334,197
1268,312,196,39,-1,-1,334,190
1269,312,195,39,-1,-1,334,183
1270,312,195,39,-1,-1,332,177
1271,312,194,38,-1,-1,331,171
1272,312,195,38,-1,-1,-1,-1
1273,312,195,39,-1,-1,-1,-1
1274,312,196,38,-1,-1,-1,-1
1275,313,195,38,-1,-1,-1,-1
1276,313,196,38,-1,-1,-1,-1
1277,311,194,36,-1,-1,-1,-1
1278,312,196,38,311,226,-1,-1
1279,312,195,38,314,223,-1,-1
1280,312,195,38,318,219,-1,-1
1281,312,196,38,321,214,-1,-1
1282,312,196,38,323,209,-1,-1
1283,312,196,38,325,203,-1,-1
1284,312,196,38,326,197,-1,-1
1285,312,195,38,326,191,-1,-1
1286,312,195,39,326,184,-1,-1
1287,312,196,38,324,178,-1,-1
1288,312,195,38,322,173,-1,-1
1289,312,195,39,320,168,-1,-1
1290,313,195,38,317,165,-1,-1
1291,313,195,39,314,163,-1,-1
1292,313,195,38,-1,-1,-1,-1
1293,313,195,38,-1,-1,-1,-1
1294,312,194,37,-1,-1,-1,-1
1295,312,194,37,-1,-1,-1,-1
1296,314,194,37,-1,-1,-1,-1
1297,313,195,38,-1,-1,323,223
1298,313,195,38,-1,-1,326,220
1299,312,195,39,-1,-1,329,214
1300,312,195,38,-1,-1,331,208
1301,312,195,38,-1,-1,332,200
1302,312,195,39,-1,-1,333,194
1303,312,195,39,-1,-1,332,188
1304,312,195,39,-1,-1,331,180
1305,312,196,38,316,165,-1,-1
1306,313,196,39,314,163,-1,-1
1307,313,195,39,-1,-1,-1,-1
1308,312,196,38,-1,-1,-1,-1
1309,312,195,37,-1,-1,-1,-1
1310,312,197,38,-1,-1,316,228
1311,312,196,38,-1,-1,319,226
1312,312,196,39,-1,-1,322,223
1313,312,196,37,-1,-1,325,219
1314,312,196,38,-1,-1,327,213
1315,312,196,38,-1,-1,329,206
1316,312,196,37,-1,-1,330,199
1317,312,196,37,-1,-1,329,193
1318,312,196,38,-1,-1,329,185
1319,312,197,38,-1,-1,327,177
1320,312,196,37,-1,-1,325,172
1321,312,196,39,-1,-1,325,169
1322,311,196,39,-1,-1,320,165
1323,312,196,39,-1,-1,-1,-1
1324,312,196,38,-1,-1,-1,-1
1325,312,196,37,-1,-1,-1,-1
1326,312,196,39,-1,-1,-1,-1
1327,312,196,37,310,227,-1,-1
1328,312,196,37,314,224,-1,-1
1329,312,196,38,316,219,-1,-1
1330,311,197,38,319,214,-1,-1
1331,312,196,38,320,208,-1,-1
1332,312,196,38,322,201,-1,-1
1333,312,196,38,322,194,-1,-1
1334,312,196,39,322,188,-1,-1
1335,312,196,38,321,182,-1,-1
1336,312,196,38,320,176,-1,-1
1337,312,196,38,318,171,-1,-1
1338,312,196,38,315,167,-1,-1
1339,312,196,38,312,164,-1,-1
1340,312,196,36,-1,-1,-1,-1
1341,312,196,38,-1,-1,-1,-1
1342,310,196,38,-1,-1,-1,-1
1343,310,198,37,-1,-1,-1,-1
1344,312,196,37,-1,-1,315,226
1345,312,196,38,-1,-1,318,224
1346,312,196,37,-1,-1,321,220
1347,312,196,37,-1,-1,324,214
1348,312,196,37,-1,-1,325,208
1349,311,196,38,-1,-1,327,200
1350,312,196,38,-1,-1,327,194
1351,312,196,39,-1,-1,327,187
1352,312,196,38,-1,-1,324,178
1353,310,197,38,-1,-1,323,173
1354,312,196,38,-1,-1,321,169
1355,310,196,38,-1,-1,322,208
1356,310,196,37,-1,-1,323,201
1357,309,196,38,-1,-1,324,194
1358,309,196,38,-1,-1,322,186
1359,309,196,38,-1,-1,-1,-1
1360,310,196,38,-1,-1,320,173
1361,310,196,38,-1,-1,318,169
1362,310,196,39,-1,-1,317,165
1363,309,196,38,-1,-1,-1,-1
1364,310,196,38,-1,-1,-1,-1
1365,309,195,38,-1,-1,-1,-1
1366,310,196,38,-1,-1,-1,-1
1367,310,196,37,-1,-1,-1,-1
1368,310,196,38,305,224,-1,-1
1369,310,196,37,311,220,-1,-1
1370,310,196,37,312,215,-1,-1
1371,310,196,37,314,209,-1,-1
1372,309,195,38,316,204,-1,-1
1373,311,195,39,316,196,-1,-1
1374,309,195,38,317,190,-1,-1
1375,309,195,38,316,183,-1,-1
1376,309,195,38,316,177,-1,-1
1377,309,195,38,314,172,-1,-1
1378,310,195,38,312,167,-1,-1
1379,308,196,39,310,164,-1,-1
1380,308,195,38,307,163,-1,-1
1381,308,194,37,-1,-1,-1,-1
1382,308,196,37,-1,-1,-1,-1
1383,308,196,37,-1,-1,-1,-1
1384,310,194,37,-1,-1,-1,-1
1385,310,194,37,-1,-1,312,223
1386,309,194,38,-1,-1,314,221
1387,310,194,38,-1,-1,317,216
1388,309,194,38,-1,-1,319,209
1389,310,194,37,-1,-1,320,202
1390,310,194,38,-1,-1,320,195
1391,310,194,37,-1,-1,319,187
1392,310,194,37,-1,-1,319,181
1393,309,194,38,-1,-1,317,174
1394,309,194,38,-1,-1,316,169
1395,310,194,39,-1,-1,315,165
1396,309,194,38,-1,-1,-1,-1
1397,310,194,38,-1,-1,-1,-1
1398,309,194,38,-1,-1,-1,-1
1399,309,194,38,-1,-1,-1,-1
1400,309,194,38,-1,-1,-1,-1
1401,309,194,38,306,226,-1,-1
1402,309,194,38,308,221,-1,-1
1403,310,194,37,309,216,-1,-1
1404,309,194,38,311,210,-1,-1
1405,314,194,37,311,171,-1,-1
1406,312,194,38,311,166,-1,-1
1407,314,194,37,309,163,-1,-1
1408,313,193,38,-1,-1,-1,-1
1409,312,194,38,-1,-1,-1,-1
1410,313,194,37,-1,-1,-1,-1
1411,313,193,38,-1,-1,306,225
1412,312,194,38,-1,-1,308,223
1413,312,192,37,-1,-1,308,219
1414,314,192,38,-1,-1,309,215
1415,314,192,38,-1,-1,310,209
1416,314,192,38,-1,-1,310,201
1417,314,192,37,-1,-1,311,194
1418,312,192,38,-1,-1,-1,-1
1419,312,192,38,-1,-1,-1,-1
1420,312,192,37,-1,-1,310,167
1421,313,193,39,-1,-1,310,162
1422,312,192,39,-1,-1,-1,-1
1423,312,192,38,-1,-1,-1,-1
1424,312,192,38,-1,-1,-1,-1
1425,311,190,36,-1,-1,-1,-1
1426,312,191,38,-1,-1,-1,-1
1427,313,191,38,-1,-1,-1,-1
1428,312,190,37,307,217,-1,-1
1429,312,190,37,307,212,-1,-1
1430,312,191,38,309,206,-1,-1
1431,312,190,38,309,200,-1,-1
1432,312,190,37,310,193,-1,-1
1433,312,190,38,310,185,-1,-1
1434,312,190,38,311,178,-1,-1
1435,312,190,37,310,171,-1,-1
1436,312,190,38,310,165,-1,-1
1437,312,190,38,309,160,-1,-1
1438,312,190,38,309,158,-1,-1
1439,312,190,38,-1,-1,-1,-1
1440,312,190,38,-1,-1,-1,-1
1441,312,188,37,-1,-1,-1,-1
1442,312,188,37,-1,-1,-1,-1
1443,312,188,38,-1,-1,306,217
1444,312,188,37,-1,-1,307,215
1445,312,188,37,-1,-1,308,210
1446,312,188,39,-1,-1,308,204
1447,312,188,38,-1,-1,309,196
1448,311,189,38,-1,-1,309,189
1449,312,188,38,-1,-1,308,181
1450,312,188,38,-1,-1,-1,-1
1451,312,188,37,-1,-1,-1,-1
1452,312,188,38,-1,-1,308,163
1453,311,188,38,-1,-1,307,158
1454,310,196,38,303,204,-1,-1
1455,310,196,37,304,196,-1,-1
1456,310,196,37,305,189,-1,-1
1457,310,196,37,305,181,-1,-1
1458,310,196,38,305,175,-1,-1
1459,310,196,39,306,169,-1,-1
1460,310,196,38,306,165,-1,-1
