file_idx,file_name,file_path,mode,n,sigma_x,sigma_y,sigma_xy,max_r_xy,mean_r_xy,p95_r_xy,sigma_z,max_abs_z,mean_abs_z,sigma_xyz,max_r_xyz,mean_r_xyz,p95_r_xyz
1,stability_log.csv,c:\Users\Hiroto Yoshida\Downloads\acousic_levitation\tracking\stability_log.csv,FIXED,38828,1.8965716964006696,1.8185711077362738,1.511785025901111,12.35302068321752,2.290241679601771,4.989313155636155,4.246685405781422,18.925999999999988,3.503820438858555,2.6453251468142436,19.17330448827222,4.490240837792936,9.562118447888103
1,stability_log.csv,c:\Users\Hiroto Yoshida\Downloads\acousic_levitation\tracking\stability_log.csv,PID,41172,1.0221435543044843,0.7999118063622592,0.6761224970732513,4.700576985860359,1.1985038767884926,2.4489475675267403,1.6266728841456084,7.249000000000024,1.2875070921985805,0.9422887271570034,7.563381915519034,1.9177665626246965,3.674710509381952
