timestamp,session_mode,mode,u_xy_px,v_xy_px,v_z_px,x_mm,y_mm,z_mm,center_x_mm,center_y_mm,center_z_mm,autd_target_x_mm,autd_target_y_mm,autd_target_z_mm,z_drop_mm,vz_mm_s,predicted_z_mm,predicted_vz_mm_s,required_force_mN,commanded_intensity,capture_force_saturated,temporary_home_x,temporary_home_y,temporary_home_z,mode_transition_reason
1784806860.7093,PID_NO_DELAY,NORMAL_HOLD,326.79,239.63,319.00,279.990,217.024,397.679,278.625,218.113,400.000,271.998,214.941,407.743,2.321,11.035,,,,,0,278.625,218.113,400.000,
1784806860.7175,PID_NO_DELAY,NORMAL_HOLD,327.30,239.68,318.53,280.465,216.984,397.968,278.625,218.113,400.000,269.641,214.795,406.379,2.032,19.566,,,,,0,278.625,218.113,400.000,
1784806860.7214,PID_NO_DELAY,NORMAL_HOLD,327.00,239.59,319.28,280.182,217.079,397.508,278.625,218.113,400.000,272.394,214.026,408.328,2.492,6.739,,,,,0,278.625,218.113,400.000,
1784806860.7235,PID_NO_DELAY,NORMAL_HOLD,326.92,239.67,319.00,280.103,217.064,397.681,278.625,218.113,400.000,272.747,214.203,408.323,2.319,6.678,,,,,0,278.625,218.113,400.000,
1784806860.7297,PID_NO_DELAY,NORMAL_HOLD,326.92,239.61,318.64,280.110,217.090,397.904,278.625,218.113,400.000,272.483,214.068,407.550,2.096,11.500,,,,,0,278.625,218.113,400.000,
1784806860.7330,PID_NO_DELAY,NORMAL_HOLD,326.65,239.50,319.00,279.858,217.163,397.681,278.625,218.113,400.000,273.665,213.774,408.536,2.319,4.968,,,,,0,278.625,218.113,400.000,
1784806860.7393,PID_NO_DELAY,NORMAL_HOLD,327.00,239.50,319.00,280.176,217.184,397.681,278.625,218.113,400.000,271.276,213.866,408.992,2.319,1.957,,,,,0,278.625,218.113,400.000,
1784806860.7455,PID_NO_DELAY,NORMAL_HOLD,327.00,239.50,319.34,280.175,217.201,397.475,278.625,218.113,400.000,271.780,213.941,410.206,2.525,-5.870,,,,,0,278.625,218.113,400.000,
1784806860.7505,PID_NO_DELAY,NORMAL_HOLD,326.67,239.35,319.93,279.866,217.256,397.106,278.625,218.113,400.000,273.524,213.796,411.829,2.894,-16.049,,,,,0,278.625,218.113,400.000,
1784806860.7539,PID_NO_DELAY,NORMAL_HOLD,327.33,239.30,319.84,280.477,217.358,397.165,278.625,218.113,400.000,269.599,213.423,412.184,2.835,-18.043,,,,,0,278.625,218.113,400.000,
1784806860.7600,PID_NO_DELAY,NORMAL_HOLD,327.23,239.12,320.00,280.381,217.466,397.067,278.625,218.113,400.000,271.425,213.172,412.386,2.933,-19.007,,,,,0,278.625,218.113,400.000,
1784806860.7632,PID_NO_DELAY,NORMAL_HOLD,327.78,239.13,319.50,280.885,217.513,397.374,278.625,218.113,400.000,269.211,213.393,410.548,2.626,-6.846,,,,,0,278.625,218.113,400.000,
1784806860.7685,PID_NO_DELAY,NORMAL_HOLD,327.31,239.12,320.00,280.456,217.487,397.067,278.625,218.113,400.000,272.924,213.881,411.179,2.933,-10.752,,,,,0,278.625,218.113,400.000,
1784806860.7753,PID_NO_DELAY,NORMAL_HOLD,327.40,239.02,320.26,280.530,217.570,396.911,278.625,218.113,400.000,272.167,213.555,411.902,3.089,-15.171,,,,,0,278.625,218.113,400.000,
1784806860.7799,PID_NO_DELAY,NORMAL_HOLD,327.21,239.00,320.42,280.357,217.551,396.809,278.625,218.113,400.000,273.071,213.916,412.143,3.191,-16.368,,,,,0,278.625,218.113,400.000,
1784806860.7852,PID_NO_DELAY,NORMAL_HOLD,327.50,239.00,319.74,280.629,217.552,397.226,278.625,218.113,400.000,271.188,213.992,409.953,2.774,-1.981,,,,,0,278.625,218.113,400.000,
1784806860.7916,PID_NO_DELAY,NORMAL_HOLD,327.00,239.00,319.35,280.167,217.526,397.461,278.625,218.113,400.000,274.053,214.171,408.111,2.539,9.874,,,,,0,278.625,218.113,400.000,
1784806860.7943,PID_NO_DELAY,NORMAL_HOLD,327.00,239.00,319.50,280.163,217.579,397.374,278.625,218.113,400.000,273.181,213.845,408.073,2.626,9.931,,,,,0,278.625,218.113,400.000,
1784806860.7993,PID_NO_DELAY,NORMAL_HOLD,327.00,239.00,319.72,280.168,217.519,397.238,278.625,218.113,400.000,272.700,214.261,408.901,2.762,4.444,,,,,0,278.625,218.113,400.000,
1784806860.8062,PID_NO_DELAY,NORMAL_HOLD,326.68,239.19,320.36,279.866,217.462,396.847,278.625,218.113,400.000,274.147,214.491,411.146,3.153,-10.029,,,,,0,278.625,218.113,400.000,
1784806860.8090,PID_NO_DELAY,NORMAL_HOLD,327.35,239.04,319.50,280.491,217.480,397.371,278.625,218.113,400.000,269.944,214.204,409.276,2.629,2.159,,,,,0,278.625,218.113,400.000,
1784806860.8143,PID_NO_DELAY,NORMAL_HOLD,327.47,239.01,319.46,280.599,217.546,397.394,278.625,218.113,400.000,270.524,213.830,408.565,2.606,6.675,,,,,0,278.625,218.113,400.000,
1784806860.8207,PID_NO_DELAY,NORMAL_HOLD,327.13,239.12,319.46,280.288,217.454,397.397,278.625,218.113,400.000,273.066,214.468,408.421,2.603,7.480,,,,,0,278.625,218.113,400.000,
1784806860.8238,PID_NO_DELAY,NORMAL_HOLD,327.00,239.26,318.69,280.168,217.396,397.869,278.625,218.113,400.000,273.262,214.590,406.348,2.131,20.628,,,,,0,278.625,218.113,400.000,
1784806860.8290,PID_NO_DELAY,NORMAL_HOLD,326.89,239.25,319.00,280.070,217.411,397.682,278.625,218.113,400.000,273.313,214.276,406.876,2.318,16.865,,,,,0,278.625,218.113,400.000,
1784806860.8379,PID_NO_DELAY,NORMAL_HOLD,326.93,239.28,319.00,280.102,217.425,397.683,278.625,218.113,400.000,272.630,214.126,407.491,2.317,12.592,,,,,0,278.625,218.113,400.000,
1784806860.8416,PID_NO_DELAY,NORMAL_HOLD,326.67,239.35,318.69,279.860,217.335,397.870,278.625,218.113,400.000,273.616,214.555,407.187,2.130,14.282,,,,,0,278.625,218.113,400.000,
1784806860.8447,PID_NO_DELAY,NORMAL_HOLD,326.60,239.17,319.00,279.801,217.416,397.681,278.625,218.113,400.000,273.325,213.882,408.186,2.319,7.609,,,,,0,278.625,218.113,400.000,
1784806860.8515,PID_NO_DELAY,NORMAL_HOLD,326.59,239.23,318.66,279.793,217.372,397.890,278.625,218.113,400.000,272.891,214.234,407.713,2.110,10.508,,,,,0,278.625,218.113,400.000,
1784806860.8553,PID_NO_DELAY,NORMAL_HOLD,326.59,239.23,318.30,279.793,217.363,398.109,278.625,218.113,400.000,272.626,214.234,406.766,1.891,16.382,,,,,0,278.625,218.113,400.000,
1784806860.8602,PID_NO_DELAY,NORMAL_HOLD,326.66,239.39,318.46,279.858,217.316,398.014,278.625,218.113,400.000,272.182,214.417,407.213,1.986,13.210,,,,,0,278.625,218.113,400.000,
1784806860.8675,PID_NO_DELAY,NORMAL_HOLD,326.20,239.19,318.02,279.433,217.382,398.286,278.625,218.113,400.000,274.743,213.905,406.427,1.714,17.991,,,,,0,278.625,218.113,400.000,
1784806860.8708,PID_NO_DELAY,NORMAL_HOLD,326.50,239.32,318.00,279.706,217.369,398.298,278.625,218.113,400.000,272.180,214.089,406.518,1.702,17.047,,,,,0,278.625,218.113,400.000,
1784806860.8760,PID_NO_DELAY,NORMAL_HOLD,326.33,239.23,318.00,279.550,217.401,398.298,278.625,218.113,400.000,273.115,213.943,406.822,1.702,14.791,,,,,0,278.625,218.113,400.000,
1784806860.8826,PID_NO_DELAY,NORMAL_HOLD,326.33,239.23,317.50,279.550,217.408,398.605,278.625,218.113,400.000,272.779,214.000,405.857,1.395,20.696,,,,,0,278.625,218.113,400.000,
1784806860.8853,PID_NO_DELAY,NORMAL_HOLD,326.50,239.38,317.24,279.706,217.345,398.765,278.625,218.113,400.000,271.771,214.405,405.391,1.235,23.242,,,,,0,278.625,218.113,400.000,
1784806860.8902,PID_NO_DELAY,NORMAL_HOLD,326.00,239.14,317.95,279.246,217.419,398.326,278.625,218.113,400.000,274.481,213.889,407.685,1.674,8.080,,,,,0,278.625,218.113,400.000,
1784806860.8972,PID_NO_DELAY,NORMAL_HOLD,326.02,239.01,318.22,279.268,217.471,398.159,278.625,218.113,400.000,273.389,213.731,409.394,1.841,-3.013,,,,,0,278.625,218.113,400.000,
1784806860.9017,PID_NO_DELAY,NORMAL_HOLD,326.25,239.25,318.30,279.479,217.336,398.110,278.625,218.113,400.000,271.963,214.555,410.206,1.890,-8.159,,,,,0,278.625,218.113,400.000,
1784806860.9057,PID_NO_DELAY,NORMAL_HOLD,326.45,239.32,318.00,279.658,217.344,398.298,278.625,218.113,400.000,271.142,214.304,409.444,1.702,-3.117,,,,,0,278.625,218.113,400.000,
1784806860.9116,PID_NO_DELAY,NORMAL_HOLD,326.52,239.42,317.50,279.729,217.274,398.605,278.625,218.113,400.000,271.423,214.572,407.615,1.395,8.690,,,,,0,278.625,218.113,400.000,
1784806860.9142,PID_NO_DELAY,NORMAL_HOLD,326.67,239.33,317.94,279.863,217.326,398.335,278.625,218.113,400.000,271.168,214.085,408.440,1.665,3.240,,,,,0,278.625,218.113,400.000,
1784806860.9205,PID_NO_DELAY,NORMAL_HOLD,326.33,239.31,317.49,279.557,217.283,398.608,278.625,218.113,400.000,273.275,214.334,407.495,1.392,9.248,,,,,0,278.625,218.113,400.000,
1784806860.9274,PID_NO_DELAY,NORMAL_HOLD,326.33,239.35,317.00,279.562,217.246,398.910,278.625,218.113,400.000,272.827,214.465,406.048,1.090,18.331,,,,,0,278.625,218.113,400.000,
1784806860.9305,PID_NO_DELAY,NORMAL_HOLD,326.50,239.42,317.50,279.712,217.248,398.604,278.625,218.113,400.000,271.825,214.314,407.307,1.396,9.909,,,,,0,278.625,218.113,400.000,
1784806860.9356,PID_NO_DELAY,NORMAL_HOLD,326.34,239.42,317.34,279.560,217.293,398.704,278.625,218.113,400.000,272.893,214.012,407.504,1.296,8.459,,,,,0,278.625,218.113,400.000,
1784806860.9423,PID_NO_DELAY,NORMAL_HOLD,326.50,239.32,317.86,279.708,217.338,398.382,278.625,218.113,400.000,271.868,213.852,409.299,1.618,-3.217,,,,,0,278.625,218.113,400.000,
1784806860.9456,PID_NO_DELAY,NORMAL_HOLD,326.50,239.26,318.00,279.706,217.389,398.294,278.625,218.113,400.000,272.137,213.734,410.242,1.706,-9.193,,,,,0,278.625,218.113,400.000,
1784806860.9504,PID_NO_DELAY,NORMAL_HOLD,326.50,239.26,317.36,279.710,217.348,398.686,278.625,218.113,400.000,272.245,214.139,408.541,1.314,1.899,,,,,0,278.625,218.113,400.000,
1784806860.9567,PID_NO_DELAY,NORMAL_HOLD,326.50,239.32,317.00,279.702,217.423,398.915,278.625,218.113,400.000,272.357,213.724,406.994,1.085,11.765,,,,,0,278.625,218.113,400.000,
1784806860.9598,PID_NO_DELAY,NORMAL_HOLD,326.50,239.21,317.26,279.702,217.469,398.753,278.625,218.113,400.000,272.372,213.682,407.426,1.247,8.762,,,,,0,278.625,218.113,400.000,
1784806860.9670,PID_NO_DELAY,NORMAL_HOLD,326.54,239.13,317.70,279.737,217.523,398.486,278.625,218.113,400.000,272.197,213.614,409.108,1.514,-2.214,,,,,0,278.625,218.113,400.000,
1784806860.9734,PID_NO_DELAY,NORMAL_HOLD,326.89,239.00,317.00,280.052,217.654,398.912,278.625,218.113,400.000,270.732,213.211,407.631,1.088,7.293,,,,,0,278.625,218.113,400.000,
1784806860.9760,PID_NO_DELAY,NORMAL_HOLD,326.43,238.86,318.06,279.625,217.776,398.264,278.625,218.113,400.000,273.923,212.947,410.168,1.736,-9.080,,,,,0,278.625,218.113,400.000,
1784806860.9812,PID_NO_DELAY,NORMAL_HOLD,326.34,238.76,317.55,279.543,217.749,398.576,278.625,218.113,400.000,273.598,213.631,409.485,1.424,-4.523,,,,,0,278.625,218.113,400.000,
1784806860.9883,PID_NO_DELAY,NORMAL_HOLD,326.42,238.75,316.50,279.618,217.864,399.223,278.625,218.113,400.000,272.618,213.226,406.294,0.777,15.975,,,,,0,278.625,218.113,400.000,
1784806860.9919,PID_NO_DELAY,NORMAL_HOLD,326.42,238.75,316.50,279.611,217.965,399.226,278.625,218.113,400.000,272.552,213.089,405.339,0.774,21.802,,,,,0,278.625,218.113,400.000,
1784806860.9948,PID_NO_DELAY,NORMAL_HOLD,326.45,238.50,317.00,279.631,218.102,398.917,278.625,218.113,400.000,272.368,212.778,406.928,1.083,11.199,,,,,0,278.625,218.113,400.000,
1784806861.0017,PID_NO_DELAY,NORMAL_HOLD,326.19,238.36,316.50,279.389,218.157,399.224,278.625,218.113,400.000,273.655,213.067,406.625,0.776,12.847,,,,,0,278.625,218.113,400.000,
1784806861.0047,PID_NO_DELAY,NORMAL_HOLD,326.50,238.27,316.60,279.672,218.274,399.162,278.625,218.113,400.000,271.634,212.897,406.579,0.838,12.968,,,,,0,278.625,218.113,400.000,
1784806861.0118,PID_NO_DELAY,NORMAL_HOLD,326.36,238.13,316.84,279.535,218.391,399.012,278.625,218.113,400.000,272.719,212.782,407.735,0.988,5.311,,,,,0,278.625,218.113,400.000,
1784806861.0216,PID_NO_DELAY,NORMAL_HOLD,326.14,238.01,317.26,279.331,218.478,398.757,278.625,218.113,400.000,273.154,213.067,408.814,1.243,-1.535,,,,,0,278.625,218.113,400.000,
1784806861.0258,PID_NO_DELAY,NORMAL_HOLD,326.11,238.01,317.15,279.306,218.473,398.825,278.625,218.113,400.000,272.945,213.462,409.251,1.175,-4.294,,,,,0,278.625,218.113,400.000,
1784806861.0320,PID_NO_DELAY,NORMAL_HOLD,326.30,237.81,317.99,279.470,218.631,398.309,278.625,218.113,400.000,271.790,212.743,411.914,1.691,-21.313,,,,,0,278.625,218.113,400.000,
1784806861.0385,PID_NO_DELAY,NORMAL_HOLD,326.35,237.88,318.31,279.518,218.591,398.111,278.625,218.113,400.000,271.866,213.470,413.218,1.889,-29.256,,,,,0,278.625,218.113,400.000,
1784806861.0413,PID_NO_DELAY,NORMAL_HOLD,326.22,237.94,317.75,279.405,218.545,398.459,278.625,218.113,400.000,272.733,213.865,411.406,1.541,-17.066,,,,,0,278.625,218.113,400.000,
1784806861.0470,PID_NO_DELAY,NORMAL_HOLD,326.50,238.00,317.92,279.663,218.512,398.354,278.625,218.113,400.000,271.211,214.007,410.982,1.646,-14.035,,,,,0,278.625,218.113,400.000,
1784806861.0540,PID_NO_DELAY,NORMAL_HOLD,326.78,238.06,317.85,279.919,218.500,398.391,278.625,218.113,400.000,270.525,213.964,410.290,1.609,-9.320,,,,,0,278.625,218.113,400.000,
1784806861.0553,PID_NO_DELAY,NORMAL_HOLD,326.22,237.94,317.08,279.411,218.470,398.863,278.625,218.113,400.000,274.268,214.050,407.606,1.137,8.079,,,,,0,278.625,218.113,400.000,
1784806861.0621,PID_NO_DELAY,NORMAL_HOLD,326.22,237.94,318.13,279.406,218.528,398.223,278.625,218.113,400.000,273.391,213.635,409.850,1.777,-6.457,,,,,0,278.625,218.113,400.000,
1784806861.0711,PID_NO_DELAY,NORMAL_HOLD,326.50,238.21,317.96,279.666,218.374,398.329,278.625,218.113,400.000,272.202,214.145,409.978,1.671,-7.141,,,,,0,278.625,218.113,400.000,
1784806861.0746,PID_NO_DELAY,NORMAL_HOLD,326.50,238.21,317.97,279.669,218.342,398.322,278.625,218.113,400.000,272.282,214.164,409.928,1.678,-6.675,,,,,0,278.625,218.113,400.000,
1784806861.0796,PID_NO_DELAY,NORMAL_HOLD,326.50,238.26,317.94,279.667,218.340,398.340,278.625,218.113,400.000,272.339,214.018,409.665,1.660,-4.853,,,,,0,278.625,218.113,400.000,
1784806861.0876,PID_NO_DELAY,NORMAL_HOLD,326.37,238.04,317.46,279.547,218.436,398.631,278.625,218.113,400.000,272.993,213.435,407.980,1.369,6.087,,,,,0,278.625,218.113,400.000,
1784806861.0895,PID_NO_DELAY,NORMAL_HOLD,326.00,238.34,318.49,279.206,218.284,398.004,278.625,218.113,400.000,274.441,214.401,410.473,1.996,-9.992,,,,,0,278.625,218.113,400.000,
1784806861.0942,PID_NO_DELAY,NORMAL_HOLD,326.00,238.41,318.46,279.213,218.167,398.017,278.625,218.113,400.000,273.447,214.775,411.061,1.983,-13.545,,,,,0,278.625,218.113,400.000,
1784806861.1007,PID_NO_DELAY,NORMAL_HOLD,325.98,238.41,317.50,279.197,218.117,398.610,278.625,218.113,400.000,273.066,214.600,408.183,1.390,5.194,,,,,0,278.625,218.113,400.000,
1784806861.1048,PID_NO_DELAY,NORMAL_HOLD,325.98,238.41,317.50,279.197,218.117,398.610,278.625,218.113,400.000,272.795,214.260,407.532,1.390,9.221,,,,,0,278.625,218.113,400.000,
1784806861.1098,PID_NO_DELAY,NORMAL_HOLD,326.00,238.50,318.00,279.221,218.026,398.301,278.625,218.113,400.000,272.524,214.608,408.922,1.699,0.101,,,,,0,278.625,218.113,400.000,
1784806861.1163,PID_NO_DELAY,NORMAL_HOLD,326.00,238.50,317.67,279.224,217.991,398.502,278.625,218.113,400.000,272.506,214.456,408.387,1.498,3.539,,,,,0,278.625,218.113,400.000,
1784806861.1194,PID_NO_DELAY,NORMAL_HOLD,326.22,238.63,317.54,279.425,217.956,398.585,278.625,218.113,400.000,271.422,214.395,407.890,1.415,6.658,,,,,0,278.625,218.113,400.000,
1784806861.1248,PID_NO_DELAY,NORMAL_HOLD,326.00,238.66,317.00,279.225,217.908,398.917,278.625,218.113,400.000,272.971,214.429,406.380,1.083,16.195,,,,,0,278.625,218.113,400.000,
1784806861.1313,PID_NO_DELAY,NORMAL_HOLD,326.00,238.66,317.50,279.229,217.849,398.607,278.625,218.113,400.000,272.721,214.526,407.581,1.393,8.186,,,,,0,278.625,218.113,400.000,
1784806861.1340,PID_NO_DELAY,NORMAL_HOLD,326.25,238.62,317.33,279.462,217.832,398.707,278.625,218.113,400.000,271.392,214.354,407.728,1.293,7.090,,,,,0,278.625,218.113,400.000,
1784806861.1391,PID_NO_DELAY,NORMAL_HOLD,326.33,238.67,317.00,279.541,217.804,398.914,278.625,218.113,400.000,271.492,214.330,406.991,1.086,11.673,,,,,0,278.625,218.113,400.000,
1784806861.1458,PID_NO_DELAY,NORMAL_HOLD,326.33,238.67,317.00,279.541,217.804,398.914,278.625,218.113,400.000,271.955,214.173,406.956,1.086,11.681,,,,,0,278.625,218.113,400.000,
1784806861.1490,PID_NO_DELAY,NORMAL_HOLD,326.63,238.66,316.50,279.806,217.888,399.219,278.625,218.113,400.000,270.821,213.664,405.767,0.781,19.080,,,,,0,278.625,218.113,400.000,
1784806861.1534,PID_NO_DELAY,NORMAL_HOLD,326.50,238.62,316.54,279.685,217.948,399.195,278.625,218.113,400.000,272.253,213.493,405.897,0.805,17.873,,,,,0,278.625,218.113,400.000,
1784806861.1591,PID_NO_DELAY,NORMAL_HOLD,326.63,238.59,316.98,279.808,217.978,398.925,278.625,218.113,400.000,271.673,213.576,407.575,1.075,6.772,,,,,0,278.625,218.113,400.000,
1784806861.1654,PID_NO_DELAY,NORMAL_HOLD,326.54,238.62,316.96,279.722,217.932,398.940,278.625,218.113,400.000,272.456,214.017,408.242,1.060,2.375,,,,,0,278.625,218.113,400.000,
1784806861.1705,PID_NO_DELAY,NORMAL_HOLD,326.57,238.61,316.50,279.749,217.908,399.219,278.625,218.113,400.000,272.267,214.123,407.322,0.781,8.203,,,,,0,278.625,218.113,400.000,
1784806861.1773,PID_NO_DELAY,NORMAL_HOLD,326.50,238.62,317.00,279.689,217.894,398.912,278.625,218.113,400.000,272.608,214.122,408.575,1.088,0.010,,,,,0,278.625,218.113,400.000,
1784806861.1819,PID_NO_DELAY,NORMAL_HOLD,326.36,238.87,316.49,279.562,217.712,399.225,278.625,218.113,400.000,273.138,214.984,407.533,0.775,6.687,,,,,0,278.625,218.113,400.000,
1784806861.1853,PID_NO_DELAY,NORMAL_HOLD,326.41,238.96,316.55,279.608,217.717,399.194,278.625,218.113,400.000,272.506,214.486,407.470,0.806,6.961,,,,,0,278.625,218.113,400.000,
1784806861.1923,PID_NO_DELAY,NORMAL_HOLD,326.08,238.67,315.32,279.313,217.782,399.948,278.625,218.113,400.000,274.031,213.917,404.010,0.052,29.021,,,,,0,278.625,218.113,400.000,
1784806861.1956,PID_NO_DELAY,NORMAL_HOLD,326.50,238.60,316.33,279.691,217.885,399.322,278.625,218.113,400.000,271.405,213.464,406.362,0.678,13.384,,,,,0,278.625,218.113,400.000,
1784806861.1992,PID_NO_DELAY,NORMAL_HOLD,326.00,238.59,315.49,279.229,217.905,399.843,278.625,218.113,400.000,274.515,213.615,405.225,0.157,20.377,,,,,0,278.625,218.113,400.000,
1784806861.2060,PID_NO_DELAY,NORMAL_HOLD,326.00,238.66,316.31,279.228,217.877,399.340,278.625,218.113,400.000,273.515,213.934,407.523,0.660,5.247,,,,,0,278.625,218.113,400.000,
1784806861.2092,PID_NO_DELAY,NORMAL_HOLD,326.27,238.67,315.80,279.471,217.918,399.654,278.625,218.113,400.000,271.598,213.730,407.007,0.346,8.441,,,,,0,278.625,218.113,400.000,
1784806861.2144,PID_NO_DELAY,NORMAL_HOLD,325.98,238.59,316.00,279.202,217.989,399.530,278.625,218.113,400.000,273.480,213.471,407.547,0.470,4.816,,,,,0,278.625,218.113,400.000,
1784806861.2210,PID_NO_DELAY,NORMAL_HOLD,326.00,238.50,316.00,279.218,218.086,399.534,278.625,218.113,400.000,272.919,213.233,407.824,0.466,2.950,,,,,0,278.625,218.113,400.000,
1784806861.2256,PID_NO_DELAY,NORMAL_HOLD,326.00,238.41,315.62,279.217,218.138,399.768,278.625,218.113,400.000,272.717,213.301,406.995,0.232,8.184,,,,,0,278.625,218.113,400.000,
1784806861.2312,PID_NO_DELAY,NORMAL_HOLD,326.00,238.41,316.00,279.210,218.228,399.537,278.625,218.113,400.000,272.650,213.123,407.905,0.463,2.192,,,,,0,278.625,218.113,400.000,
1784806861.2382,PID_NO_DELAY,NORMAL_HOLD,325.75,238.35,316.87,278.988,218.178,399.000,278.625,218.113,400.000,273.757,213.771,410.839,1.000,-16.677,,,,,0,278.625,218.113,400.000,
1784806861.2398,PID_NO_DELAY,NORMAL_HOLD,325.50,238.40,316.50,278.754,218.158,399.230,278.625,218.113,400.000,274.322,213.935,410.382,0.770,-13.413,,,,,0,278.625,218.113,400.000,
1784806861.2450,PID_NO_DELAY,NORMAL_HOLD,326.03,238.17,316.00,279.234,218.360,399.535,278.625,218.113,400.000,270.836,212.810,408.516,0.465,-1.192,,,,,0,278.625,218.113,400.000,
1784806861.2540,PID_NO_DELAY,NORMAL_HOLD,326.42,237.89,316.85,279.598,218.469,399.008,278.625,218.113,400.000,269.728,212.749,410.271,0.992,-12.408,,,,,0,278.625,218.113,400.000,
1784806861.2559,PID_NO_DELAY,NORMAL_HOLD,326.00,238.00,316.14,279.208,218.432,399.444,278.625,218.113,400.000,273.039,213.469,408.713,0.556,-2.207,,,,,0,278.625,218.113,400.000,
1784806861.2588,PID_NO_DELAY,NORMAL_HOLD,325.98,237.87,316.15,279.179,218.571,399.439,278.625,218.113,400.000,272.939,212.863,407.945,0.561,2.786,,,,,0,278.625,218.113,400.000,
1784806861.2655,PID_NO_DELAY,NORMAL_HOLD,326.23,237.79,316.50,279.410,218.655,399.225,278.625,218.113,400.000,271.542,212.897,408.790,0.775,-2.673,,,,,0,278.625,218.113,400.000,
1784806861.2690,PID_NO_DELAY,NORMAL_HOLD,326.35,237.77,317.00,279.522,218.692,398.918,278.625,218.113,400.000,271.395,213.130,410.450,1.082,-13.254,,,,,0,278.625,218.113,400.000,
1784806861.2740,PID_NO_DELAY,NORMAL_HOLD,326.23,237.69,317.00,279.408,218.721,398.918,278.625,218.113,400.000,272.517,213.282,410.830,1.082,-15.440,,,,,0,278.625,218.113,400.000,
1784806861.2815,PID_NO_DELAY,NORMAL_HOLD,326.40,237.56,317.48,279.559,218.811,398.619,278.625,218.113,400.000,271.723,213.056,411.910,1.381,-22.043,,,,,0,278.625,218.113,400.000,
1784806861.2858,PID_NO_DELAY,NORMAL_HOLD,326.40,237.57,317.35,279.564,218.805,398.702,278.625,218.113,400.000,272.037,213.414,411.403,1.298,-18.339,,,,,0,278.625,218.113,400.000,
1784806861.2939,PID_NO_DELAY,NORMAL_HOLD,326.81,237.58,317.50,279.939,218.848,398.608,278.625,218.113,400.000,270.096,213.321,411.338,1.392,-17.569,,,,,0,278.625,218.113,400.000,
1784806861.3007,PID_NO_DELAY,NORMAL_HOLD,326.98,237.57,318.00,280.098,218.856,398.300,278.625,218.113,400.000,270.753,213.490,411.269,1.700,-16.496,,,,,0,278.625,218.113,400.000,
1784806861.3078,PID_NO_DELAY,NORMAL_HOLD,326.94,237.62,318.00,280.055,218.829,398.301,278.625,218.113,400.000,271.727,213.739,411.668,1.699,-18.725,,,,,0,278.625,218.113,400.000,
1784806861.3134,PID_NO_DELAY,NORMAL_HOLD,326.50,237.62,318.00,279.652,218.808,398.302,278.625,218.113,400.000,274.118,213.833,411.424,1.698,-16.804,,,,,0,278.625,218.113,400.000,
1784806861.3195,PID_NO_DELAY,NORMAL_HOLD,326.37,237.67,317.98,279.536,218.782,398.317,278.625,218.113,400.000,273.862,213.907,410.889,1.683,-13.039,,,,,0,278.625,218.113,400.000,
1784806861.3236,PID_NO_DELAY,NORMAL_HOLD,326.21,237.74,317.50,279.384,218.729,398.612,278.625,218.113,400.000,273.905,214.086,409.072,1.388,-1.141,,,,,0,278.625,218.113,400.000,
1784806861.3287,PID_NO_DELAY,NORMAL_HOLD,326.37,237.66,317.22,279.537,218.757,398.780,278.625,218.113,400.000,272.421,213.771,407.636,1.220,8.078,,,,,0,278.625,218.113,400.000,
1784806861.3383,PID_NO_DELAY,NORMAL_HOLD,326.50,237.58,317.50,279.652,218.830,398.609,278.625,218.113,400.000,272.082,213.537,408.150,1.391,4.611,,,,,0,278.625,218.113,400.000,
1784806861.3396,PID_NO_DELAY,NORMAL_HOLD,326.50,237.58,317.50,279.652,218.830,398.609,278.625,218.113,400.000,272.225,213.620,408.373,1.391,3.101,,,,,0,278.625,218.113,400.000,
1784806861.3471,PID_NO_DELAY,NORMAL_HOLD,326.34,237.58,317.71,279.502,218.848,398.481,278.625,218.113,400.000,273.030,213.577,409.105,1.519,-1.644,,,,,0,278.625,218.113,400.000,
1784806861.3555,PID_NO_DELAY,NORMAL_HOLD,326.34,237.58,317.47,279.502,218.850,398.630,278.625,218.113,400.000,272.721,213.624,408.642,1.370,1.361,,,,,0,278.625,218.113,400.000,
1784806861.3575,PID_NO_DELAY,NORMAL_HOLD,326.63,237.49,317.00,279.769,218.880,398.915,278.625,218.113,400.000,271.170,213.502,407.228,1.085,10.392,,,,,0,278.625,218.113,400.000,
1784806861.3608,PID_NO_DELAY,NORMAL_HOLD,326.71,237.52,316.47,279.844,218.905,399.243,278.625,218.113,400.000,271.341,213.459,405.486,0.757,21.331,,,,,0,278.625,218.113,400.000,
1784806861.3678,PID_NO_DELAY,NORMAL_HOLD,326.50,237.38,317.50,279.642,219.051,398.611,278.625,218.113,400.000,272.870,212.810,408.271,1.389,3.054,,,,,0,278.625,218.113,400.000,
1784806861.3722,PID_NO_DELAY,NORMAL_HOLD,326.38,237.31,317.50,279.533,219.102,398.612,278.625,218.113,400.000,273.185,212.954,409.245,1.388,-3.232,,,,,0,278.625,218.113,400.000,
1784806861.3758,PID_NO_DELAY,NORMAL_HOLD,326.71,237.44,317.11,279.833,219.074,398.854,278.625,218.113,400.000,271.221,213.434,408.393,1.146,2.301,,,,,0,278.625,218.113,400.000,
1784806861.3831,PID_NO_DELAY,NORMAL_HOLD,327.00,237.30,316.63,280.096,219.184,399.143,278.625,218.113,400.000,270.364,212.948,406.819,0.857,12.342,,,,,0,278.625,218.113,400.000,
