timestamp,session_mode,mode,u_xy_px,v_xy_px,v_z_px,x_mm,y_mm,z_mm,center_x_mm,center_y_mm,center_z_mm,autd_target_x_mm,autd_target_y_mm,autd_target_z_mm,z_drop_mm,vz_mm_s,predicted_z_mm,predicted_vz_mm_s,required_force_mN,commanded_intensity,capture_force_saturated,temporary_home_x,temporary_home_y,temporary_home_z,mode_transition_reason
1785142150.3015,PID,NORMAL_HOLD,324.00,239.00,318.50,277.406,217.338,397.989,278.625,218.113,400.000,270.771,211.194,396.728,2.011,15.907,,,,,0,278.625,218.113,400.000,
1785142150.3029,PID,NORMAL_HOLD,323.50,239.00,318.50,276.945,217.312,397.990,278.625,218.113,400.000,273.490,211.653,396.252,2.010,18.571,,,,,0,278.625,218.113,400.000,
1785142150.3066,PID,NORMAL_HOLD,323.77,238.90,319.50,277.184,217.462,397.372,278.625,218.113,400.000,271.168,210.862,399.574,2.628,-2.273,,,,,0,278.625,218.113,400.000,
1785142150.3146,PID,NORMAL_HOLD,323.77,238.90,318.50,277.187,217.468,397.992,278.625,218.113,400.000,271.387,211.306,397.718,2.008,9.223,,,,,0,278.625,218.113,400.000,
1785142150.3184,PID,NORMAL_HOLD,323.98,238.91,318.50,277.377,217.536,397.994,278.625,218.113,400.000,270.525,211.207,397.232,2.006,12.055,,,,,0,278.625,218.113,400.000,
1785142150.3232,PID,NORMAL_HOLD,323.50,238.89,318.46,276.933,217.518,398.022,278.625,218.113,400.000,273.676,211.615,397.202,1.978,12.024,,,,,0,278.625,218.113,400.000,
1785142150.3287,PID,NORMAL_HOLD,323.50,238.89,317.50,276.936,217.540,398.616,278.625,218.113,400.000,272.686,211.579,394.598,1.384,27.870,,,,,0,278.625,218.113,400.000,
1785142150.3323,PID,NORMAL_HOLD,323.69,238.85,317.82,277.117,217.499,398.413,278.625,218.113,400.000,271.197,211.920,395.331,1.587,22.818,,,,,0,278.625,218.113,400.000,
1785142150.3373,PID,NORMAL_HOLD,324.00,238.91,318.35,277.397,217.505,398.083,278.625,218.113,400.000,269.833,211.830,397.673,1.917,7.935,,,,,0,278.625,218.113,400.000,
1785142150.3443,PID,NORMAL_HOLD,324.00,239.00,318.00,277.400,217.438,398.303,278.625,218.113,400.000,270.690,212.187,397.598,1.697,8.264,,,,,0,278.625,218.113,400.000,
1785142150.3473,PID,NORMAL_HOLD,324.00,239.00,318.00,277.400,217.438,398.303,278.625,218.113,400.000,271.137,212.009,397.787,1.697,6.942,,,,,0,278.625,218.113,400.000,
1785142150.3518,PID,NORMAL_HOLD,324.18,239.00,317.93,277.570,217.414,398.342,278.625,218.113,400.000,270.405,212.052,397.816,1.658,6.633,,,,,0,278.625,218.113,400.000,
1785142150.3591,PID,NORMAL_HOLD,324.50,239.11,316.50,277.874,217.301,399.226,278.625,218.113,400.000,269.325,212.560,393.523,0.774,33.053,,,,,0,278.625,218.113,400.000,
1785142150.3630,PID,NORMAL_HOLD,325.00,239.00,317.20,278.331,217.378,398.793,278.625,218.113,400.000,267.819,211.781,395.035,1.207,23.083,,,,,0,278.625,218.113,400.000,
1785142150.3674,PID,NORMAL_HOLD,324.50,239.11,317.00,277.873,217.295,398.917,278.625,218.113,400.000,272.107,212.280,395.403,1.083,20.395,,,,,0,278.625,218.113,400.000,
1785142150.3742,PID,NORMAL_HOLD,324.50,239.11,317.50,277.871,217.294,398.607,278.625,218.113,400.000,271.782,212.081,397.555,1.393,6.727,,,,,0,278.625,218.113,400.000,
1785142150.3771,PID,NORMAL_HOLD,324.52,239.11,317.50,277.894,217.295,398.607,278.625,218.113,400.000,271.476,211.973,398.407,1.393,1.354,,,,,0,278.625,218.113,400.000,
1785142150.3825,PID,NORMAL_HOLD,324.52,239.11,317.50,277.894,217.295,398.607,278.625,218.113,400.000,271.457,211.925,398.778,1.393,-0.958,,,,,0,278.625,218.113,400.000,
1785142150.3889,PID,NORMAL_HOLD,324.50,239.11,317.50,277.871,217.294,398.607,278.625,218.113,400.000,271.573,211.907,398.881,1.393,-1.578,,,,,0,278.625,218.113,400.000,
1785142150.3914,PID,NORMAL_HOLD,324.50,239.11,317.50,277.866,217.356,398.610,278.625,218.113,400.000,271.536,211.545,398.855,1.390,-1.377,,,,,0,278.625,218.113,400.000,
1785142150.3974,PID,NORMAL_HOLD,325.00,239.00,318.00,278.324,217.447,398.299,278.625,218.113,400.000,268.898,211.187,400.635,1.701,-12.407,,,,,0,278.625,218.113,400.000,
1785142150.4038,PID,NORMAL_HOLD,325.00,239.00,318.30,278.324,217.430,398.116,278.625,218.113,400.000,270.100,211.596,401.493,1.884,-17.422,,,,,0,278.625,218.113,400.000,
1785142150.4062,PID,NORMAL_HOLD,325.00,239.00,318.00,278.322,217.470,398.299,278.625,218.113,400.000,270.718,211.488,400.679,1.701,-12.077,,,,,0,278.625,218.113,400.000,
1785142150.4123,PID,NORMAL_HOLD,325.00,239.00,318.00,278.322,217.470,398.299,278.625,218.113,400.000,271.014,211.657,400.091,1.701,-8.220,,,,,0,278.625,218.113,400.000,
1785142150.4199,PID,NORMAL_HOLD,324.50,238.89,317.50,277.861,217.514,398.610,278.625,218.113,400.000,273.912,211.477,398.322,1.390,2.824,,,,,0,278.625,218.113,400.000,
1785142150.4237,PID,NORMAL_HOLD,324.50,238.89,317.50,277.861,217.514,398.610,278.625,218.113,400.000,272.681,211.646,397.558,1.390,7.517,,,,,0,278.625,218.113,400.000,
1785142150.4294,PID,NORMAL_HOLD,324.50,238.89,317.46,277.861,217.514,398.635,278.625,218.113,400.000,272.065,211.728,397.411,1.365,8.291,,,,,0,278.625,218.113,400.000,
1785142150.4361,PID,NORMAL_HOLD,324.50,238.82,317.46,277.861,217.551,398.634,278.625,218.113,400.000,271.758,211.569,397.556,1.366,7.242,,,,,0,278.625,218.113,400.000,
1785142150.4374,PID,NORMAL_HOLD,324.50,238.82,317.51,277.858,217.590,398.603,278.625,218.113,400.000,271.622,211.468,397.910,1.397,4.926,,,,,0,278.625,218.113,400.000,
1785142150.4448,PID,NORMAL_HOLD,324.50,238.89,317.50,277.860,217.530,398.610,278.625,218.113,400.000,271.525,211.981,398.115,1.390,3.574,,,,,0,278.625,218.113,400.000,
1785142150.4506,PID,NORMAL_HOLD,324.50,238.89,317.93,277.858,217.544,398.342,278.625,218.113,400.000,271.501,211.816,399.529,1.658,-5.202,,,,,0,278.625,218.113,400.000,
1785142150.4552,PID,NORMAL_HOLD,324.50,238.89,317.46,277.861,217.514,398.635,278.625,218.113,400.000,271.457,211.977,398.552,1.365,0.923,,,,,0,278.625,218.113,400.000,
1785142150.4592,PID,NORMAL_HOLD,324.50,238.89,317.00,277.861,217.535,398.920,278.625,218.113,400.000,271.456,211.789,396.742,1.080,12.097,,,,,0,278.625,218.113,400.000,
1785142150.4673,PID,NORMAL_HOLD,324.68,238.86,317.76,278.022,217.572,398.448,278.625,218.113,400.000,270.459,211.572,398.700,1.552,-0.200,,,,,0,278.625,218.113,400.000,
1785142150.4694,PID,NORMAL_HOLD,324.68,238.86,317.50,278.024,217.561,398.609,278.625,218.113,400.000,270.923,211.748,398.622,1.391,0.286,,,,,0,278.625,218.113,400.000,
1785142150.4728,PID,NORMAL_HOLD,324.86,238.82,317.50,278.194,217.588,398.608,278.625,218.113,400.000,270.220,211.625,398.607,1.392,0.376,,,,,0,278.625,218.113,400.000,
1785142150.4838,PID,NORMAL_HOLD,325.00,239.00,317.50,278.320,217.511,398.610,278.625,218.113,400.000,270.418,211.935,398.620,1.390,0.293,,,,,0,278.625,218.113,400.000,
1785142150.4879,PID,NORMAL_HOLD,325.00,239.00,317.45,278.320,217.507,398.638,278.625,218.113,400.000,270.864,211.901,398.485,1.362,1.128,,,,,0,278.625,218.113,400.000,
1785142150.4946,PID,NORMAL_HOLD,325.14,238.90,317.50,278.451,217.542,398.607,278.625,218.113,400.000,270.324,211.654,398.610,1.393,0.342,,,,,0,278.625,218.113,400.000,
1785142150.5005,PID,NORMAL_HOLD,325.14,238.90,318.03,278.448,217.555,398.278,278.625,218.113,400.000,270.811,211.661,400.207,1.722,-9.508,,,,,0,278.625,218.113,400.000,
1785142150.5048,PID,NORMAL_HOLD,325.14,238.90,318.27,278.447,217.567,398.133,278.625,218.113,400.000,271.051,211.673,401.272,1.867,-15.889,,,,,0,278.625,218.113,400.000,
1785142150.5112,PID,NORMAL_HOLD,325.11,238.82,318.00,278.417,217.576,398.298,278.625,218.113,400.000,271.334,211.685,400.471,1.702,-10.634,,,,,0,278.625,218.113,400.000,
1785142150.5181,PID,NORMAL_HOLD,325.00,238.79,318.00,278.317,217.625,398.299,278.625,218.113,400.000,271.931,211.437,400.023,1.701,-7.677,,,,,0,278.625,218.113,400.000,
1785142150.5201,PID,NORMAL_HOLD,325.00,238.79,317.50,278.318,217.634,398.608,278.625,218.113,400.000,271.621,211.566,398.181,1.392,3.832,,,,,0,278.625,218.113,400.000,
1785142150.5252,PID,NORMAL_HOLD,324.96,238.74,317.45,278.278,217.669,398.637,278.625,218.113,400.000,271.688,211.482,397.470,1.363,8.154,,,,,0,278.625,218.113,400.000,
1785142150.5328,PID,NORMAL_HOLD,325.00,238.79,317.50,278.309,217.741,398.612,278.625,218.113,400.000,271.328,211.213,397.492,1.388,7.877,,,,,0,278.625,218.113,400.000,
1785142150.5345,PID,NORMAL_HOLD,324.90,238.72,317.00,278.219,217.773,398.921,278.625,218.113,400.000,271.825,211.305,396.269,1.079,15.263,,,,,0,278.625,218.113,400.000,
1785142150.5399,PID,NORMAL_HOLD,324.86,238.71,316.81,278.183,217.774,399.037,278.625,218.113,400.000,271.787,211.520,395.554,0.963,19.396,,,,,0,278.625,218.113,400.000,
1785142150.5460,PID,NORMAL_HOLD,324.50,238.63,316.81,277.850,217.805,399.039,278.625,218.113,400.000,273.424,211.457,395.769,0.961,17.704,,,,,0,278.625,218.113,400.000,
1785142150.5504,PID,NORMAL_HOLD,325.00,238.50,316.50,278.308,217.912,399.228,278.625,218.113,400.000,270.174,211.069,395.551,0.772,18.660,,,,,0,278.625,218.113,400.000,
1785142150.5561,PID,NORMAL_HOLD,324.50,238.37,316.00,277.850,217.948,399.538,278.625,218.113,400.000,273.520,211.167,393.807,0.462,29.178,,,,,0,278.625,218.113,400.000,
1785142150.5636,PID,NORMAL_HOLD,324.50,238.50,316.17,277.852,217.858,399.435,278.625,218.113,400.000,272.477,211.958,394.575,0.565,23.904,,,,,0,278.625,218.113,400.000,
1785142150.5666,PID,NORMAL_HOLD,324.50,238.50,316.61,277.849,217.875,399.163,278.625,218.113,400.000,271.982,211.746,396.714,0.837,10.264,,,,,0,278.625,218.113,400.000,
1785142150.5686,PID,NORMAL_HOLD,324.50,238.68,316.43,277.851,217.775,399.273,278.625,218.113,400.000,271.708,212.344,397.182,0.727,7.194,,,,,0,278.625,218.113,400.000,
1785142150.5764,PID,NORMAL_HOLD,324.64,238.62,316.43,277.980,217.809,399.271,278.625,218.113,400.000,270.915,211.867,397.519,0.729,4.982,,,,,0,278.625,218.113,400.000,
1785142150.5811,PID,NORMAL_HOLD,324.50,238.76,316.31,277.856,217.689,399.346,278.625,218.113,400.000,271.788,212.399,397.445,0.654,5.337,,,,,0,278.625,218.113,400.000,
1785142150.5842,PID,NORMAL_HOLD,324.12,238.85,316.97,277.508,217.580,398.942,278.625,218.113,400.000,273.826,212.777,399.605,1.058,-8.131,,,,,0,278.625,218.113,400.000,
1785142150.5914,PID,NORMAL_HOLD,324.69,238.72,316.81,278.034,217.699,399.040,278.625,218.113,400.000,269.625,211.591,399.646,0.960,-8.237,,,,,0,278.625,218.113,400.000,
1785142150.5925,PID,NORMAL_HOLD,324.50,238.89,316.81,277.857,217.601,399.041,278.625,218.113,400.000,271.496,212.221,399.446,0.959,-6.845,,,,,0,278.625,218.113,400.000,
1785142150.5999,PID,NORMAL_HOLD,324.50,238.89,317.00,277.862,217.530,398.919,278.625,218.113,400.000,271.452,212.391,399.793,1.081,-8.848,,,,,0,278.625,218.113,400.000,
1785142150.6065,PID,NORMAL_HOLD,324.81,238.89,317.26,278.146,217.526,398.758,278.625,218.113,400.000,269.734,212.129,400.564,1.242,-13.452,,,,,0,278.625,218.113,400.000,
1785142150.6096,PID,NORMAL_HOLD,325.00,239.00,317.76,278.323,217.463,398.446,278.625,218.113,400.000,269.670,212.290,401.788,1.554,-20.695,,,,,0,278.625,218.113,400.000,
1785142150.6166,PID,NORMAL_HOLD,324.50,239.00,317.00,277.872,217.349,398.916,278.625,218.113,400.000,273.024,212.703,399.643,1.084,-7.071,,,,,0,278.625,218.113,400.000,
1785142150.6229,PID,NORMAL_HOLD,325.00,239.00,318.00,278.322,217.467,398.299,278.625,218.113,400.000,269.351,211.528,401.641,1.701,-19.250,,,,,0,278.625,218.113,400.000,
1785142150.6258,PID,NORMAL_HOLD,325.00,239.00,318.40,278.320,217.489,398.052,278.625,218.113,400.000,270.350,211.564,402.526,1.948,-24.192,,,,,0,278.625,218.113,400.000,
1785142150.6315,PID,NORMAL_HOLD,324.98,238.91,318.85,278.300,217.547,397.776,278.625,218.113,400.000,270.946,211.366,406.042,2.224,-45.902,,,,,0,278.625,218.113,400.000,
1785142150.6379,PID,NORMAL_HOLD,325.00,238.79,318.89,278.315,217.635,397.750,278.625,218.113,400.000,271.066,211.157,404.876,2.250,-37.811,,,,,0,278.625,218.113,400.000,
1785142150.6393,PID,NORMAL_HOLD,325.00,238.76,318.44,278.310,217.719,398.030,278.625,218.113,400.000,271.222,210.948,402.371,1.970,-21.647,,,,,0,278.625,218.113,400.000,
1785142150.6456,PID,NORMAL_HOLD,324.72,238.59,318.50,278.046,217.839,397.993,278.625,218.113,400.000,272.728,210.696,401.166,2.007,-13.801,,,,,0,278.625,218.113,400.000,
1785142150.6508,PID,NORMAL_HOLD,324.95,238.39,318.00,278.260,217.948,398.300,278.625,218.113,400.000,270.851,210.596,398.954,1.700,0.110,,,,,0,278.625,218.113,400.000,
1785142150.6552,PID,NORMAL_HOLD,324.85,238.35,318.50,278.165,218.026,397.993,278.625,218.113,400.000,271.597,210.735,399.646,2.007,-4.158,,,,,0,278.625,218.113,400.000,
1785142150.6603,PID,NORMAL_HOLD,324.90,238.28,318.50,278.205,218.099,397.994,278.625,218.113,400.000,271.241,210.764,399.793,2.006,-4.986,,,,,0,278.625,218.113,400.000,
1785142150.6682,PID,NORMAL_HOLD,324.53,238.11,318.50,277.858,218.178,397.993,278.625,218.113,400.000,273.212,210.769,399.737,2.007,-4.541,,,,,0,278.625,218.113,400.000,
1785142150.6695,PID,NORMAL_HOLD,324.86,238.10,318.04,278.164,218.235,398.278,278.625,218.113,400.000,270.612,210.875,398.262,1.722,4.652,,,,,0,278.625,218.113,400.000,
1785142150.6766,PID,NORMAL_HOLD,324.86,238.10,317.00,278.168,218.210,398.919,278.625,218.113,400.000,270.970,211.367,394.861,1.081,25.523,,,,,0,278.625,218.113,400.000,
1785142150.6835,PID,NORMAL_HOLD,324.98,238.10,318.00,278.278,218.210,398.301,278.625,218.113,400.000,270.472,211.488,397.126,1.699,11.069,,,,,0,278.625,218.113,400.000,
1785142150.6847,PID,NORMAL_HOLD,325.00,238.17,317.50,278.296,218.179,398.611,278.625,218.113,400.000,270.799,211.727,396.665,1.389,13.715,,,,,0,278.625,218.113,400.000,
1785142150.6911,PID,NORMAL_HOLD,325.00,238.28,317.24,278.300,218.099,398.772,278.625,218.113,400.000,271.049,212.093,396.163,1.228,16.534,,,,,0,278.625,218.113,400.000,
1785142150.7015,PID,NORMAL_HOLD,325.30,238.52,317.49,278.585,217.914,398.616,278.625,218.113,400.000,270.329,212.430,397.219,1.384,9.671,,,,,0,278.625,218.113,400.000,
1785142150.7041,PID,NORMAL_HOLD,325.05,238.68,317.44,278.354,217.764,398.646,278.625,218.113,400.000,272.105,212.919,397.553,1.354,7.424,,,,,0,278.625,218.113,400.000,
1785142150.7081,PID,NORMAL_HOLD,325.15,238.65,317.44,278.446,217.780,398.646,278.625,218.113,400.000,271.188,212.244,397.798,1.354,5.786,,,,,0,278.625,218.113,400.000,
1785142150.7176,PID,NORMAL_HOLD,325.31,238.72,317.58,278.600,217.665,398.557,278.625,218.113,400.000,270.410,212.615,398.448,1.443,1.670,,,,,0,278.625,218.113,400.000,
1785142150.7208,PID,NORMAL_HOLD,325.00,239.00,317.50,278.323,217.470,398.608,278.625,218.113,400.000,272.384,213.293,398.485,1.392,1.414,,,,,0,278.625,218.113,400.000,
1785142150.7241,PID,NORMAL_HOLD,325.00,239.00,317.95,278.325,217.432,398.331,278.625,218.113,400.000,271.843,212.784,400.021,1.669,-8.123,,,,,0,278.625,218.113,400.000,
1785142150.7336,PID,NORMAL_HOLD,325.00,239.09,317.00,278.334,217.297,398.913,278.625,218.113,400.000,271.556,212.712,398.388,1.087,1.889,,,,,0,278.625,218.113,400.000,
1785142150.7378,PID,NORMAL_HOLD,325.14,239.10,317.50,278.460,217.331,398.605,278.625,218.113,400.000,270.743,212.117,398.673,1.395,0.105,,,,,0,278.625,218.113,400.000,
1785142150.7445,PID,NORMAL_HOLD,324.99,239.05,317.50,278.321,217.343,398.605,278.625,218.113,400.000,271.804,211.932,398.783,1.395,-0.575,,,,,0,278.625,218.113,400.000,
1785142150.7500,PID,NORMAL_HOLD,325.00,239.00,317.89,278.326,217.424,398.367,278.625,218.113,400.000,271.540,211.453,399.937,1.633,-7.675,,,,,0,278.625,218.113,400.000,
1785142150.7564,PID,NORMAL_HOLD,325.00,239.00,318.00,278.324,217.447,398.299,278.625,218.113,400.000,271.442,211.540,400.541,1.701,-11.257,,,,,0,278.625,218.113,400.000,
1785142150.7618,PID,NORMAL_HOLD,325.00,239.00,318.00,278.321,217.488,398.300,278.625,218.113,400.000,271.400,211.475,400.490,1.700,-10.733,,,,,0,278.625,218.113,400.000,
1785142150.7677,PID,NORMAL_HOLD,324.75,238.84,317.46,278.090,217.551,398.634,278.625,218.113,400.000,272.781,211.269,398.654,1.366,0.798,,,,,0,278.625,218.113,400.000,
1785142150.7704,PID,NORMAL_HOLD,324.75,238.84,317.36,278.089,217.567,398.695,278.625,218.113,400.000,272.094,211.448,397.749,1.305,6.360,,,,,0,278.625,218.113,400.000,
1785142150.7753,PID,NORMAL_HOLD,324.90,238.72,317.50,278.227,217.662,398.608,278.625,218.113,400.000,270.978,211.102,397.923,1.392,5.177,,,,,0,278.625,218.113,400.000,
1785142150.7838,PID,NORMAL_HOLD,325.00,238.76,317.19,278.311,217.746,398.803,278.625,218.113,400.000,270.688,210.966,397.235,1.197,9.318,,,,,0,278.625,218.113,400.000,
1785142150.7850,PID,NORMAL_HOLD,324.80,238.62,317.00,278.124,217.812,398.920,278.625,218.113,400.000,272.049,211.002,396.606,1.080,13.026,,,,,0,278.625,218.113,400.000,
1785142150.7896,PID,NORMAL_HOLD,325.00,238.69,316.50,278.311,217.794,399.229,278.625,218.113,400.000,270.716,211.467,395.091,0.771,22.154,,,,,0,278.625,218.113,400.000,
1785142150.8005,PID,NORMAL_HOLD,325.00,238.65,316.00,278.312,217.815,399.537,278.625,218.113,400.000,271.021,211.542,395.167,0.463,20.909,,,,,0,278.625,218.113,400.000,
1785142150.8052,PID,NORMAL_HOLD,325.00,238.69,316.00,278.312,217.797,399.538,278.625,218.113,400.000,271.175,211.744,394.534,0.462,24.432,,,,,0,278.625,218.113,400.000,
1785142150.8105,PID,NORMAL_HOLD,325.00,238.76,316.45,278.317,217.682,399.257,278.625,218.113,400.000,271.224,212.351,396.223,0.743,13.555,,,,,0,278.625,218.113,400.000,
1785142150.8180,PID,NORMAL_HOLD,325.04,238.75,316.00,278.359,217.657,399.534,278.625,218.113,400.000,271.035,212.209,395.826,0.466,15.747,,,,,0,278.625,218.113,400.000,
1785142150.8210,PID,NORMAL_HOLD,325.31,238.72,316.00,278.602,217.682,399.532,278.625,218.113,400.000,269.812,211.857,396.109,0.468,13.689,,,,,0,278.625,218.113,400.000,
1785142150.8245,PID,NORMAL_HOLD,325.12,238.85,316.10,278.431,217.610,399.474,278.625,218.113,400.000,271.497,212.231,396.740,0.526,9.538,,,,,0,278.625,218.113,400.000,
1785142150.8337,PID,NORMAL_HOLD,325.50,238.89,316.00,278.783,217.573,399.531,278.625,218.113,400.000,269.478,212.215,396.843,0.469,8.737,,,,,0,278.625,218.113,400.000,
1785142150.8349,PID,NORMAL_HOLD,325.50,238.89,316.00,278.783,217.573,399.531,278.625,218.113,400.000,270.333,212.015,397.102,0.469,6.984,,,,,0,278.625,218.113,400.000,
1785142150.8392,PID,NORMAL_HOLD,325.50,238.89,316.00,278.783,217.573,399.531,278.625,218.113,400.000,270.761,211.915,397.374,0.469,5.173,,,,,0,278.625,218.113,400.000,
1785142150.8454,PID,NORMAL_HOLD,325.19,238.89,316.00,278.499,217.579,399.534,278.625,218.113,400.000,272.660,211.827,397.555,0.466,3.959,,,,,0,278.625,218.113,400.000,
1785142150.8501,PID,NORMAL_HOLD,325.31,238.72,316.00,278.602,217.672,399.531,278.625,218.113,400.000,271.415,211.326,397.724,0.469,2.847,,,,,0,278.625,218.113,400.000,
1785142150.8546,PID,NORMAL_HOLD,325.13,238.78,316.50,278.434,217.700,399.227,278.625,218.113,400.000,272.317,211.394,399.329,0.773,-7.110,,,,,0,278.625,218.113,400.000,
1785142150.8616,PID,NORMAL_HOLD,325.14,238.71,316.50,278.440,217.758,399.227,278.625,218.113,400.000,271.772,211.274,399.707,0.773,-9.303,,,,,0,278.625,218.113,400.000,
1785142150.8650,PID,NORMAL_HOLD,325.29,238.61,316.81,278.579,217.854,399.035,278.625,218.113,400.000,270.725,210.957,400.501,0.965,-14.010,,,,,0,278.625,218.113,400.000,
1785142150.8697,PID,NORMAL_HOLD,325.05,238.32,316.89,278.350,218.060,398.987,278.625,218.113,400.000,272.320,210.153,400.842,1.013,-15.865,,,,,0,278.625,218.113,400.000,
1785142150.8764,PID,NORMAL_HOLD,325.09,238.23,316.45,278.386,218.147,399.256,278.625,218.113,400.000,271.617,210.428,399.261,0.744,-5.815,,,,,0,278.625,218.113,400.000,
1785142150.8811,PID,NORMAL_HOLD,325.47,238.11,316.40,278.734,218.233,399.285,278.625,218.113,400.000,269.538,210.559,398.421,0.715,-0.523,,,,,0,278.625,218.113,400.000,
1785142150.8850,PID,NORMAL_HOLD,325.50,238.11,316.57,278.754,218.285,399.183,278.625,218.113,400.000,270.262,210.810,398.610,0.817,-1.679,,,,,0,278.625,218.113,400.000,
1785142150.8917,PID,NORMAL_HOLD,325.00,238.00,316.49,278.288,218.386,399.240,278.625,218.113,400.000,273.378,210.625,398.366,0.760,-0.137,,,,,0,278.625,218.113,400.000,
1785142150.8947,PID,NORMAL_HOLD,325.50,238.00,316.00,278.746,218.445,399.537,278.625,218.113,400.000,269.794,210.771,396.891,0.463,8.957,,,,,0,278.625,218.113,400.000,
1785142150.9010,PID,NORMAL_HOLD,325.50,237.89,315.81,278.747,218.482,399.653,278.625,218.113,400.000,270.493,210.951,395.824,0.347,15.410,,,,,0,278.625,218.113,400.000,
1785142150.9081,PID,NORMAL_HOLD,325.00,238.00,315.50,278.290,218.392,399.848,278.625,218.113,400.000,273.362,211.742,394.952,0.152,20.505,,,,,0,278.625,218.113,400.000,
1785142150.9127,PID,NORMAL_HOLD,325.00,238.00,315.49,278.290,218.391,399.858,278.625,218.113,400.000,272.350,211.660,395.074,0.142,19.365,,,,,0,278.625,218.113,400.000,
1785142150.9162,PID,NORMAL_HOLD,325.50,238.00,315.50,278.755,218.330,399.842,278.625,218.113,400.000,269.310,211.949,395.616,0.158,15.655,,,,,0,278.625,218.113,400.000,
1785142150.9234,PID,NORMAL_HOLD,325.50,238.00,315.46,278.756,218.315,399.863,278.625,218.113,400.000,270.247,211.855,396.075,0.137,12.528,,,,,0,278.625,218.113,400.000,
1785142150.9267,PID,NORMAL_HOLD,325.09,238.22,315.50,278.386,218.175,399.846,278.625,218.113,400.000,272.475,212.382,396.610,0.154,8.984,,,,,0,278.625,218.113,400.000,
1785142150.9333,PID,NORMAL_HOLD,325.53,238.31,315.50,278.794,218.092,399.841,278.625,218.113,400.000,269.147,212.563,397.014,0.159,6.323,,,,,0,278.625,218.113,400.000,
1785142150.9398,PID,NORMAL_HOLD,325.00,238.50,315.49,278.310,217.918,399.854,278.625,218.113,400.000,272.799,213.059,397.199,0.146,5.070,,,,,0,278.625,218.113,400.000,
1785142150.9418,PID,NORMAL_HOLD,325.30,238.64,315.44,278.586,217.805,399.879,278.625,218.113,400.000,270.494,213.026,397.276,0.121,4.505,,,,,0,278.625,218.113,400.000,
1785142150.9473,PID,NORMAL_HOLD,325.04,238.75,316.00,278.352,217.741,399.537,278.625,218.113,400.000,272.227,212.752,399.024,0.463,-6.355,,,,,0,278.625,218.113,400.000,
1785142150.9544,PID,NORMAL_HOLD,325.00,238.76,316.29,278.315,217.719,399.360,278.625,218.113,400.000,271.957,212.368,400.401,0.640,-14.741,,,,,0,278.625,218.113,400.000,
1785142150.9588,PID,NORMAL_HOLD,325.00,238.79,316.50,278.315,217.690,399.228,278.625,218.113,400.000,271.640,212.256,400.970,0.772,-17.916,,,,,0,278.625,218.113,400.000,
1785142150.9623,PID,NORMAL_HOLD,325.10,238.72,317.19,278.403,217.752,398.799,278.625,218.113,400.000,271.007,211.678,403.608,1.201,-34.009,,,,,0,278.625,218.113,400.000,
1785142150.9688,PID,NORMAL_HOLD,325.10,238.72,317.00,278.401,217.783,398.920,278.625,218.113,400.000,271.167,211.547,402.729,1.080,-27.938,,,,,0,278.625,218.113,400.000,
1785142150.9718,PID,NORMAL_HOLD,325.05,238.61,317.44,278.352,217.859,398.648,278.625,218.113,400.000,271.508,211.225,403.107,1.352,-29.738,,,,,0,278.625,218.113,400.000,
1785142150.9763,PID,NORMAL_HOLD,324.95,238.36,317.20,278.261,217.988,398.797,278.625,218.113,400.000,271.930,210.746,401.914,1.203,-21.822,,,,,0,278.625,218.113,400.000,
1785142150.9843,PID,NORMAL_HOLD,324.86,238.29,317.50,278.172,218.083,398.611,278.625,218.113,400.000,272.125,210.700,401.768,1.389,-20.489,,,,,0,278.625,218.113,400.000,
1785142150.9877,PID,NORMAL_HOLD,324.90,238.29,317.00,278.209,218.082,398.920,278.625,218.113,400.000,271.549,211.187,399.820,1.080,-8.073,,,,,0,278.625,218.113,400.000,
1785142150.9910,PID,NORMAL_HOLD,325.00,238.21,317.50,278.296,218.161,398.611,278.625,218.113,400.000,270.999,211.011,400.369,1.389,-11.288,,,,,0,278.625,218.113,400.000,
1785142151.0011,PID,NORMAL_HOLD,325.25,238.16,317.00,278.527,218.219,398.919,278.625,218.113,400.000,269.706,210.961,398.875,1.081,-1.854,,,,,0,278.625,218.113,400.000,
1785142151.0030,PID,NORMAL_HOLD,325.47,238.11,316.55,278.732,218.253,399.197,278.625,218.113,400.000,269.361,211.105,396.887,0.803,10.471,,,,,0,278.625,218.113,400.000,
1785142151.0063,PID,NORMAL_HOLD,325.02,238.09,316.60,278.314,218.225,399.167,278.625,218.113,400.000,272.497,211.504,396.620,0.833,11.926,,,,,0,278.625,218.113,400.000,
1785142151.0175,PID,NORMAL_HOLD,325.09,238.22,316.50,278.387,218.133,399.227,278.625,218.113,400.000,271.697,211.837,397.010,0.773,9.181,,,,,0,278.625,218.113,400.000,
1785142151.0222,PID,NORMAL_HOLD,325.30,238.36,316.50,278.582,217.960,399.223,278.625,218.113,400.000,270.420,212.708,397.044,0.777,8.793,,,,,0,278.625,218.113,400.000,
1785142151.0273,PID,NORMAL_HOLD,325.14,238.71,316.45,278.445,217.698,399.254,278.625,218.113,400.000,271.602,213.668,397.023,0.746,8.771,,,,,0,278.625,218.113,400.000,
