file_idx,file_name,file_path,mode,n,sigma_x,sigma_y,sigma_xy,max_r_xy,mean_r_xy,p95_r_xy,sigma_z,max_abs_z,mean_abs_z,sigma_xyz,max_r_xyz,mean_r_xyz,p95_r_xyz
1,stability_log.csv,c:\Users\Hiroto Yoshida\Downloads\acousic_levitation\tracking\stability_log.csv,FIXED,10618,1.4886384122066494,1.2068042955751337,0.9798783082340965,7.227077971075179,1.6856527272383597,3.4683790062606485,2.4017896517515607,11.281000000000006,2.940777547560745,1.8473526975429229,12.863307428495993,3.5907650647839655,6.9471904239443765
1,stability_log.csv,c:\Users\Hiroto Yoshida\Downloads\acousic_levitation\tracking\stability_log.csv,PD,10320,1.3188184445781668,1.0727939350873004,0.8925853655583952,7.022215391171098,1.5201749458942517,3.2135226072386356,2.1459810366266416,10.52600000000001,2.454755620155038,1.5306739590614138,10.903365260322166,3.0928156216930476,5.885111392215384
