file_idx,file_name,file_path,mode,n,sigma_x,sigma_y,sigma_xy,max_r_xy,mean_r_xy,p95_r_xy,sigma_z,max_abs_z,mean_abs_z,sigma_xyz,max_r_xyz,mean_r_xyz,p95_r_xyz
1,stability_log.csv,c:\Users\Hiroto Yoshida\Downloads\acousic_levitation\tracking\stability_log.csv,FIXED,33054,1.1489428804023554,1.2475368008106176,0.8637083978543767,6.566287002560881,1.5310352247978507,3.122781340210467,2.566316054150167,10.89100000000002,1.988802474738306,1.5480502561754494,11.720693196223515,2.7101169002799432,5.744148447374474
1,stability_log.csv,c:\Users\Hiroto Yoshida\Downloads\acousic_levitation\tracking\stability_log.csv,PD,34970,0.8527293684922982,0.8234264946317676,0.5512570535691035,3.312521999926922,1.0688882466401035,2.056297444643784,1.4878646898483838,5.812000000000012,1.23435590506148,0.8676112385372068,5.911956021487317,1.7673728388396146,3.4174555402796325
