file_idx,file_name,file_path,mode,n,sigma_x,sigma_y,sigma_xy,max_r_xy,mean_r_xy,p95_r_xy,sigma_z,max_abs_z,mean_abs_z,sigma_xyz,max_r_xyz,mean_r_xyz,p95_r_xyz
1,stability_log.csv,c:\Users\Hiroto Yoshida\Downloads\acousic_levitation\tracking\analysis\stability_log.csv,FIXED,29266,1.3607551261669946,1.5099253537272501,1.3433867392032588,16.083716299412874,10.684180824798425,12.956743128524298,3.373535485762207,23.000999999999976,8.948579477892435,2.3843722170784707,25.29076024954566,14.198790682507175,18.30320335981309
1,stability_log.csv,c:\Users\Hiroto Yoshida\Downloads\acousic_levitation\tracking\analysis\stability_log.csv,PID_NO_DELAY,29398,0.937238973674694,1.0469288608419596,0.653553579420174,3.6778081787934522,1.24873124687918,2.450372420257668,1.4044895883339652,5.447000000000003,1.1170302061364719,0.8339147764529349,5.946826128280523,1.8098343869399123,3.3439177003036153
1,stability_log.csv,c:\Users\Hiroto Yoshida\Downloads\acousic_levitation\tracking\analysis\stability_log.csv,PID,29388,1.0000303962158612,1.0053094926670583,0.685846830095213,6.252456877100404,1.266716371426528,2.4954888798896318,1.6377478340786158,7.791999999999973,1.2928891043963524,0.9496943787714239,9.490249785964517,1.9718688554030046,3.617460987510399
