timestamp,session_mode,mode,u_xy_px,v_xy_px,v_z_px,x_mm,y_mm,z_mm,center_x_mm,center_y_mm,center_z_mm,autd_target_x_mm,autd_target_y_mm,autd_target_z_mm,z_drop_mm,vz_mm_s,predicted_z_mm,predicted_vz_mm_s,required_force_mN,commanded_intensity,capture_force_saturated,temporary_home_x,temporary_home_y,temporary_home_z,mode_transition_reason
1784802434.2782,FIXED,NORMAL_HOLD,330.58,232.96,338.32,283.342,223.301,385.970,278.625,218.113,400.000,278.625,218.113,400.000,14.030,,,,,,0,278.625,218.113,400.000,
1784802434.2799,FIXED,NORMAL_HOLD,330.50,232.97,336.62,283.264,223.233,387.000,278.625,218.113,400.000,278.625,218.113,400.000,13.000,,,,,,0,278.625,218.113,400.000,
1784802434.2841,FIXED,NORMAL_HOLD,330.00,233.09,336.95,282.793,223.181,386.781,278.625,218.113,400.000,278.625,218.113,400.000,13.219,,,,,,0,278.625,218.113,400.000,
1784802434.2909,FIXED,NORMAL_HOLD,330.00,233.14,336.41,282.792,223.147,387.114,278.625,218.113,400.000,278.625,218.113,400.000,12.886,,,,,,0,278.625,218.113,400.000,
1784802434.2953,FIXED,NORMAL_HOLD,329.80,233.04,335.43,282.607,223.092,387.697,278.625,218.113,400.000,278.625,218.113,400.000,12.303,,,,,,0,278.625,218.113,400.000,
1784802434.3004,FIXED,NORMAL_HOLD,329.75,233.03,335.50,282.553,223.168,387.657,278.625,218.113,400.000,278.625,218.113,400.000,12.343,,,,,,0,278.625,218.113,400.000,
1784802434.3079,FIXED,NORMAL_HOLD,329.64,232.93,334.10,282.446,223.177,388.504,278.625,218.113,400.000,278.625,218.113,400.000,11.496,,,,,,0,278.625,218.113,400.000,
1784802434.3098,FIXED,NORMAL_HOLD,329.50,233.00,333.36,282.307,223.174,388.952,278.625,218.113,400.000,278.625,218.113,400.000,11.048,,,,,,0,278.625,218.113,400.000,
1784802434.3146,FIXED,NORMAL_HOLD,329.19,232.97,333.54,282.008,223.274,388.840,278.625,218.113,400.000,278.625,218.113,400.000,11.160,,,,,,0,278.625,218.113,400.000,
1784802434.3210,FIXED,NORMAL_HOLD,329.70,232.88,332.91,282.485,223.383,389.239,278.625,218.113,400.000,278.625,218.113,400.000,10.761,,,,,,0,278.625,218.113,400.000,
1784802434.3239,FIXED,NORMAL_HOLD,329.73,232.69,332.11,282.505,223.469,389.722,278.625,218.113,400.000,278.625,218.113,400.000,10.278,,,,,,0,278.625,218.113,400.000,
1784802434.3283,FIXED,NORMAL_HOLD,329.97,232.50,331.50,282.728,223.608,390.100,278.625,218.113,400.000,278.625,218.113,400.000,9.900,,,,,,0,278.625,218.113,400.000,
1784802434.3348,FIXED,NORMAL_HOLD,330.00,232.50,331.36,282.745,223.737,390.186,278.625,218.113,400.000,278.625,218.113,400.000,9.814,,,,,,0,278.625,218.113,400.000,
1784802434.3379,FIXED,NORMAL_HOLD,330.33,232.18,331.00,283.045,224.053,390.416,278.625,218.113,400.000,278.625,218.113,400.000,9.584,,,,,,0,278.625,218.113,400.000,
1784802434.3450,FIXED,NORMAL_HOLD,330.70,232.09,330.00,283.376,224.191,391.032,278.625,218.113,400.000,278.625,218.113,400.000,8.968,,,,,,0,278.625,218.113,400.000,
1784802434.3526,FIXED,NORMAL_HOLD,330.50,231.92,329.00,283.177,224.367,391.637,278.625,218.113,400.000,278.625,218.113,400.000,8.363,,,,,,0,278.625,218.113,400.000,
1784802434.3541,FIXED,NORMAL_HOLD,330.91,231.72,329.27,283.556,224.544,391.483,278.625,218.113,400.000,278.625,218.113,400.000,8.517,,,,,,0,278.625,218.113,400.000,
1784802434.3594,FIXED,NORMAL_HOLD,331.21,231.35,328.91,283.828,224.803,391.705,278.625,218.113,400.000,278.625,218.113,400.000,8.295,,,,,,0,278.625,218.113,400.000,
1784802434.3657,FIXED,NORMAL_HOLD,331.32,231.18,328.05,283.920,224.942,392.229,278.625,218.113,400.000,278.625,218.113,400.000,7.771,,,,,,0,278.625,218.113,400.000,
1784802434.3703,FIXED,NORMAL_HOLD,331.54,231.00,327.43,284.114,225.178,392.607,278.625,218.113,400.000,278.625,218.113,400.000,7.393,,,,,,0,278.625,218.113,400.000,
1784802434.3737,FIXED,NORMAL_HOLD,332.07,230.80,326.50,284.586,225.397,393.181,278.625,218.113,400.000,278.625,218.113,400.000,6.819,,,,,,0,278.625,218.113,400.000,
1784802434.3808,FIXED,NORMAL_HOLD,332.34,230.52,326.00,284.828,225.657,393.487,278.625,218.113,400.000,278.625,218.113,400.000,6.513,,,,,,0,278.625,218.113,400.000,
1784802434.3835,FIXED,NORMAL_HOLD,332.50,230.19,325.00,284.957,225.978,394.095,278.625,218.113,400.000,278.625,218.113,400.000,5.905,,,,,,0,278.625,218.113,400.000,
1784802434.3885,FIXED,NORMAL_HOLD,332.91,229.90,324.72,285.327,226.229,394.268,278.625,218.113,400.000,278.625,218.113,400.000,5.732,,,,,,0,278.625,218.113,400.000,
1784802434.3952,FIXED,NORMAL_HOLD,333.19,229.64,324.72,285.580,226.534,394.277,278.625,218.113,400.000,278.625,218.113,400.000,5.723,,,,,,0,278.625,218.113,400.000,
1784802434.3995,FIXED,NORMAL_HOLD,333.17,229.24,324.00,285.541,226.766,394.707,278.625,218.113,400.000,278.625,218.113,400.000,5.293,,,,,,0,278.625,218.113,400.000,
1784802434.4045,FIXED,NORMAL_HOLD,333.96,229.19,324.38,286.267,227.041,394.486,278.625,218.113,400.000,278.625,218.113,400.000,5.514,,,,,,0,278.625,218.113,400.000,
1784802434.4111,FIXED,NORMAL_HOLD,333.93,228.78,324.10,286.229,227.299,394.658,278.625,218.113,400.000,278.625,218.113,400.000,5.342,,,,,,0,278.625,218.113,400.000,
1784802434.4161,FIXED,NORMAL_HOLD,334.39,228.62,324.11,286.646,227.536,394.656,278.625,218.113,400.000,278.625,218.113,400.000,5.344,,,,,,0,278.625,218.113,400.000,
1784802434.4193,FIXED,NORMAL_HOLD,334.50,228.40,322.55,286.728,227.688,395.593,278.625,218.113,400.000,278.625,218.113,400.000,4.407,,,,,,0,278.625,218.113,400.000,
1784802434.4251,FIXED,NORMAL_HOLD,334.60,228.02,323.43,286.820,228.045,395.071,278.625,218.113,400.000,278.625,218.113,400.000,4.929,,,,,,0,278.625,218.113,400.000,
1784802434.4280,FIXED,NORMAL_HOLD,335.50,228.00,322.79,287.641,228.159,395.457,278.625,218.113,400.000,278.625,218.113,400.000,4.543,,,,,,0,278.625,218.113,400.000,
1784802434.4336,FIXED,NORMAL_HOLD,335.83,227.85,322.78,287.938,228.265,395.468,278.625,218.113,400.000,278.625,218.113,400.000,4.532,,,,,,0,278.625,218.113,400.000,
1784802434.4423,FIXED,NORMAL_HOLD,335.32,227.54,323.50,287.469,228.504,395.033,278.625,218.113,400.000,278.625,218.113,400.000,4.967,,,,,,0,278.625,218.113,400.000,
1784802434.4453,FIXED,NORMAL_HOLD,336.00,227.50,323.00,288.089,228.647,395.338,278.625,218.113,400.000,278.625,218.113,400.000,4.662,,,,,,0,278.625,218.113,400.000,
1784802434.4522,FIXED,NORMAL_HOLD,336.50,227.31,322.86,288.546,228.784,395.423,278.625,218.113,400.000,278.625,218.113,400.000,4.577,,,,,,0,278.625,218.113,400.000,
1784802434.4589,FIXED,NORMAL_HOLD,336.50,227.10,322.50,288.536,228.919,395.640,278.625,218.113,400.000,278.625,218.113,400.000,4.360,,,,,,0,278.625,218.113,400.000,
1784802434.4605,FIXED,NORMAL_HOLD,336.87,227.03,323.50,288.888,229.091,395.048,278.625,218.113,400.000,278.625,218.113,400.000,4.952,,,,,,0,278.625,218.113,400.000,
1784802434.4653,FIXED,NORMAL_HOLD,337.00,227.00,323.71,289.010,229.089,394.924,278.625,218.113,400.000,278.625,218.113,400.000,5.076,,,,,,0,278.625,218.113,400.000,
1784802434.4716,FIXED,NORMAL_HOLD,337.21,226.80,323.50,289.198,229.206,395.050,278.625,218.113,400.000,278.625,218.113,400.000,4.950,,,,,,0,278.625,218.113,400.000,
1784802434.4763,FIXED,NORMAL_HOLD,337.26,226.80,324.34,289.247,229.317,394.554,278.625,218.113,400.000,278.625,218.113,400.000,5.446,,,,,,0,278.625,218.113,400.000,
1784802434.4821,FIXED,NORMAL_HOLD,337.74,226.80,324.39,289.702,229.336,394.525,278.625,218.113,400.000,278.625,218.113,400.000,5.475,,,,,,0,278.625,218.113,400.000,
1784802434.4890,FIXED,NORMAL_HOLD,337.96,226.81,324.50,289.901,229.376,394.464,278.625,218.113,400.000,278.625,218.113,400.000,5.536,,,,,,0,278.625,218.113,400.000,
1784802434.4906,FIXED,NORMAL_HOLD,338.07,226.78,324.42,290.005,229.326,394.509,278.625,218.113,400.000,278.625,218.113,400.000,5.491,,,,,,0,278.625,218.113,400.000,
1784802434.4979,FIXED,NORMAL_HOLD,338.25,226.84,324.50,290.176,229.283,394.465,278.625,218.113,400.000,278.625,218.113,400.000,5.535,,,,,,0,278.625,218.113,400.000,
1784802434.5052,FIXED,NORMAL_HOLD,338.33,226.94,324.50,290.249,229.223,394.466,278.625,218.113,400.000,278.625,218.113,400.000,5.534,,,,,,0,278.625,218.113,400.000,
1784802434.5067,FIXED,NORMAL_HOLD,338.10,226.98,324.79,290.046,229.195,394.294,278.625,218.113,400.000,278.625,218.113,400.000,5.706,,,,,,0,278.625,218.113,400.000,
1784802434.5117,FIXED,NORMAL_HOLD,338.19,227.00,325.15,290.133,229.205,394.080,278.625,218.113,400.000,278.625,218.113,400.000,5.920,,,,,,0,278.625,218.113,400.000,
1784802434.5190,FIXED,NORMAL_HOLD,338.35,227.06,325.48,290.292,229.184,393.883,278.625,218.113,400.000,278.625,218.113,400.000,6.117,,,,,,0,278.625,218.113,400.000,
1784802434.5223,FIXED,NORMAL_HOLD,338.29,227.07,326.00,290.242,229.150,393.576,278.625,218.113,400.000,278.625,218.113,400.000,6.424,,,,,,0,278.625,218.113,400.000,
1784802434.5276,FIXED,NORMAL_HOLD,338.08,227.20,326.75,290.060,229.017,393.130,278.625,218.113,400.000,278.625,218.113,400.000,6.870,,,,,,0,278.625,218.113,400.000,
1784802434.5349,FIXED,NORMAL_HOLD,337.82,227.21,326.80,289.821,228.924,393.097,278.625,218.113,400.000,278.625,218.113,400.000,6.903,,,,,,0,278.625,218.113,400.000,
1784802434.5367,FIXED,NORMAL_HOLD,337.50,227.50,327.14,289.538,228.688,392.888,278.625,218.113,400.000,278.625,218.113,400.000,7.112,,,,,,0,278.625,218.113,400.000,
1784802434.5421,FIXED,NORMAL_HOLD,337.90,227.65,327.31,289.921,228.601,392.793,278.625,218.113,400.000,278.625,218.113,400.000,7.207,,,,,,0,278.625,218.113,400.000,
1784802434.5498,FIXED,NORMAL_HOLD,337.50,227.75,327.50,289.551,228.486,392.673,278.625,218.113,400.000,278.625,218.113,400.000,7.327,,,,,,0,278.625,218.113,400.000,
1784802434.5517,FIXED,NORMAL_HOLD,337.15,227.81,327.74,289.230,228.386,392.522,278.625,218.113,400.000,278.625,218.113,400.000,7.478,,,,,,0,278.625,218.113,400.000,
1784802434.5575,FIXED,NORMAL_HOLD,336.76,227.82,328.23,288.877,228.336,392.228,278.625,218.113,400.000,278.625,218.113,400.000,7.772,,,,,,0,278.625,218.113,400.000,
1784802434.5647,FIXED,NORMAL_HOLD,336.72,227.99,329.01,288.848,228.224,391.763,278.625,218.113,400.000,278.625,218.113,400.000,8.237,,,,,,0,278.625,218.113,400.000,
1784802434.5663,FIXED,NORMAL_HOLD,336.40,228.17,329.65,288.571,228.038,391.371,278.625,218.113,400.000,278.625,218.113,400.000,8.629,,,,,,0,278.625,218.113,400.000,
1784802434.5716,FIXED,NORMAL_HOLD,335.73,228.19,329.76,287.943,227.925,391.292,278.625,218.113,400.000,278.625,218.113,400.000,8.708,,,,,,0,278.625,218.113,400.000,
1784802434.5783,FIXED,NORMAL_HOLD,335.50,228.50,330.50,287.747,227.682,390.844,278.625,218.113,400.000,278.625,218.113,400.000,9.156,,,,,,0,278.625,218.113,400.000,
1784802434.5828,FIXED,NORMAL_HOLD,335.03,228.51,331.50,287.318,227.606,390.235,278.625,218.113,400.000,278.625,218.113,400.000,9.765,,,,,,0,278.625,218.113,400.000,
1784802434.5874,FIXED,NORMAL_HOLD,334.70,228.85,331.66,287.026,227.346,390.131,278.625,218.113,400.000,278.625,218.113,400.000,9.869,,,,,,0,278.625,218.113,400.000,
1784802434.5938,FIXED,NORMAL_HOLD,334.12,229.02,332.00,286.490,227.111,389.912,278.625,218.113,400.000,278.625,218.113,400.000,10.088,,,,,,0,278.625,218.113,400.000,
1784802434.5970,FIXED,NORMAL_HOLD,333.74,229.29,332.93,286.151,226.895,389.341,278.625,218.113,400.000,278.625,218.113,400.000,10.659,,,,,,0,278.625,218.113,400.000,
1784802434.6021,FIXED,NORMAL_HOLD,333.44,229.61,334.00,285.892,226.582,388.690,278.625,218.113,400.000,278.625,218.113,400.000,11.310,,,,,,0,278.625,218.113,400.000,
1784802434.6088,FIXED,NORMAL_HOLD,333.50,229.85,334.00,285.955,226.339,388.690,278.625,218.113,400.000,278.625,218.113,400.000,11.310,,,,,,0,278.625,218.113,400.000,
1784802434.6122,FIXED,NORMAL_HOLD,333.00,230.07,334.61,285.496,226.144,388.311,278.625,218.113,400.000,278.625,218.113,400.000,11.689,,,,,,0,278.625,218.113,400.000,
1784802434.6151,FIXED,NORMAL_HOLD,333.00,230.38,335.50,285.515,225.859,387.770,278.625,218.113,400.000,278.625,218.113,400.000,12.230,,,,,,0,278.625,218.113,400.000,
1784802434.6225,FIXED,NORMAL_HOLD,332.47,230.61,336.01,285.034,225.587,387.443,278.625,218.113,400.000,278.625,218.113,400.000,12.557,,,,,,0,278.625,218.113,400.000,
1784802434.6277,FIXED,NORMAL_HOLD,332.00,231.00,337.23,284.606,225.256,386.691,278.625,218.113,400.000,278.625,218.113,400.000,13.309,,,,,,0,278.625,218.113,400.000,
1784802434.6305,FIXED,NORMAL_HOLD,331.98,231.08,336.83,284.598,225.031,386.927,278.625,218.113,400.000,278.625,218.113,400.000,13.073,,,,,,0,278.625,218.113,400.000,
1784802434.6381,FIXED,NORMAL_HOLD,331.87,231.43,337.72,284.510,224.746,386.387,278.625,218.113,400.000,278.625,218.113,400.000,13.613,,,,,,0,278.625,218.113,400.000,
1784802434.6417,FIXED,NORMAL_HOLD,331.78,231.73,338.00,284.437,224.466,386.213,278.625,218.113,400.000,278.625,218.113,400.000,13.787,,,,,,0,278.625,218.113,400.000,
1784802434.6466,FIXED,NORMAL_HOLD,331.97,232.00,337.50,284.624,224.194,386.521,278.625,218.113,400.000,278.625,218.113,400.000,13.479,,,,,,0,278.625,218.113,400.000,
1784802434.6537,FIXED,NORMAL_HOLD,331.17,232.28,338.70,283.887,223.903,385.761,278.625,218.113,400.000,278.625,218.113,400.000,14.239,,,,,,0,278.625,218.113,400.000,
1784802434.6554,FIXED,NORMAL_HOLD,331.19,232.46,338.49,283.913,223.687,385.889,278.625,218.113,400.000,278.625,218.113,400.000,14.111,,,,,,0,278.625,218.113,400.000,
1784802434.6626,FIXED,NORMAL_HOLD,330.94,232.69,338.81,283.685,223.500,385.689,278.625,218.113,400.000,278.625,218.113,400.000,14.311,,,,,,0,278.625,218.113,400.000,
1784802434.6702,FIXED,NORMAL_HOLD,331.05,232.92,339.39,283.794,223.329,385.339,278.625,218.113,400.000,278.625,218.113,400.000,14.661,,,,,,0,278.625,218.113,400.000,
1784802434.6737,FIXED,NORMAL_HOLD,330.99,233.05,338.49,283.743,223.135,385.883,278.625,218.113,400.000,278.625,218.113,400.000,14.117,,,,,,0,278.625,218.113,400.000,
1784802434.6777,FIXED,NORMAL_HOLD,331.00,233.29,339.60,283.759,223.061,385.210,278.625,218.113,400.000,278.625,218.113,400.000,14.790,,,,,,0,278.625,218.113,400.000,
1784802434.6860,FIXED,NORMAL_HOLD,330.93,233.28,339.50,283.704,222.937,385.265,278.625,218.113,400.000,278.625,218.113,400.000,14.735,,,,,,0,278.625,218.113,400.000,
1784802434.6877,FIXED,NORMAL_HOLD,331.00,233.30,340.59,283.771,222.948,384.605,278.625,218.113,400.000,278.625,218.113,400.000,15.395,,,,,,0,278.625,218.113,400.000,
1784802434.6933,FIXED,NORMAL_HOLD,330.76,233.30,340.46,283.540,222.930,384.673,278.625,218.113,400.000,278.625,218.113,400.000,15.327,,,,,,0,278.625,218.113,400.000,
1784802434.6997,FIXED,NORMAL_HOLD,330.84,233.38,340.00,283.616,222.888,384.959,278.625,218.113,400.000,278.625,218.113,400.000,15.041,,,,,,0,278.625,218.113,400.000,
1784802434.7025,FIXED,NORMAL_HOLD,330.50,233.31,339.50,283.292,222.907,385.249,278.625,218.113,400.000,278.625,218.113,400.000,14.751,,,,,,0,278.625,218.113,400.000,
1784802434.7076,FIXED,NORMAL_HOLD,331.00,233.16,340.45,283.766,223.067,384.690,278.625,218.113,400.000,278.625,218.113,400.000,15.310,,,,,,0,278.625,218.113,400.000,
1784802434.7149,FIXED,NORMAL_HOLD,331.00,232.87,340.90,283.762,223.266,384.419,278.625,218.113,400.000,278.625,218.113,400.000,15.581,,,,,,0,278.625,218.113,400.000,
1784802434.7198,FIXED,NORMAL_HOLD,331.25,232.74,341.35,284.000,223.384,384.155,278.625,218.113,400.000,278.625,218.113,400.000,15.845,,,,,,0,278.625,218.113,400.000,
1784802434.7240,FIXED,NORMAL_HOLD,330.98,232.58,341.15,283.736,223.503,384.270,278.625,218.113,400.000,278.625,218.113,400.000,15.730,,,,,,0,278.625,218.113,400.000,
1784802434.7302,FIXED,NORMAL_HOLD,331.00,232.50,341.85,283.750,223.679,383.843,278.625,218.113,400.000,278.625,218.113,400.000,16.157,,,,,,0,278.625,218.113,400.000,
1784802434.7338,FIXED,NORMAL_HOLD,331.29,232.21,342.43,284.018,223.891,383.508,278.625,218.113,400.000,278.625,218.113,400.000,16.492,,,,,,0,278.625,218.113,400.000,
1784802434.7392,FIXED,NORMAL_HOLD,331.76,232.03,342.17,284.459,224.068,383.687,278.625,218.113,400.000,278.625,218.113,400.000,16.313,,,,,,0,278.625,218.113,400.000,
1784802434.7470,FIXED,NORMAL_HOLD,331.93,231.80,342.00,284.612,224.282,383.796,278.625,218.113,400.000,278.625,218.113,400.000,16.204,,,,,,0,278.625,218.113,400.000,
1784802434.7490,FIXED,NORMAL_HOLD,331.87,231.62,343.00,284.554,224.514,383.191,278.625,218.113,400.000,278.625,218.113,400.000,16.809,,,,,,0,278.625,218.113,400.000,
1784802434.7545,FIXED,NORMAL_HOLD,332.28,231.36,343.50,284.940,224.761,382.909,278.625,218.113,400.000,278.625,218.113,400.000,17.091,,,,,,0,278.625,218.113,400.000,
1784802434.7605,FIXED,NORMAL_HOLD,332.50,231.24,343.00,285.139,224.918,383.222,278.625,218.113,400.000,278.625,218.113,400.000,16.778,,,,,,0,278.625,218.113,400.000,
1784802434.7619,FIXED,NORMAL_HOLD,332.70,231.00,343.50,285.322,225.194,382.931,278.625,218.113,400.000,278.625,218.113,400.000,17.069,,,,,,0,278.625,218.113,400.000,
1784802434.7696,FIXED,NORMAL_HOLD,333.00,230.67,344.00,285.603,225.462,382.644,278.625,218.113,400.000,278.625,218.113,400.000,17.356,,,,,,0,278.625,218.113,400.000,
1784802434.7762,FIXED,NORMAL_HOLD,333.24,230.54,344.00,285.823,225.655,382.657,278.625,218.113,400.000,278.625,218.113,400.000,17.343,,,,,,0,278.625,218.113,400.000,
1784802434.7777,FIXED,NORMAL_HOLD,333.64,230.40,344.06,286.196,225.798,382.641,278.625,218.113,400.000,278.625,218.113,400.000,17.359,,,,,,0,278.625,218.113,400.000,
1784802434.7844,FIXED,NORMAL_HOLD,333.81,230.21,344.00,286.350,226.015,382.686,278.625,218.113,400.000,278.625,218.113,400.000,17.314,,,,,,0,278.625,218.113,400.000,
1784802434.7911,FIXED,NORMAL_HOLD,334.04,229.87,344.40,286.570,226.286,382.460,278.625,218.113,400.000,278.625,218.113,400.000,17.540,,,,,,0,278.625,218.113,400.000,
1784802434.7925,FIXED,NORMAL_HOLD,334.35,229.62,343.89,286.850,226.461,382.780,278.625,218.113,400.000,278.625,218.113,400.000,17.220,,,,,,0,278.625,218.113,400.000,
1784802434.7993,FIXED,NORMAL_HOLD,334.48,229.56,342.86,286.963,226.518,383.400,278.625,218.113,400.000,278.625,218.113,400.000,16.600,,,,,,0,278.625,218.113,400.000,
1784802434.8054,FIXED,NORMAL_HOLD,335.00,229.42,343.00,287.451,226.733,383.344,278.625,218.113,400.000,278.625,218.113,400.000,16.656,,,,,,0,278.625,218.113,400.000,
1784802434.8084,FIXED,NORMAL_HOLD,335.50,229.31,343.24,287.924,226.893,383.224,278.625,218.113,400.000,278.625,218.113,400.000,16.776,,,,,,0,278.625,218.113,400.000,
1784802434.8138,FIXED,NORMAL_HOLD,335.81,229.06,342.74,288.205,227.098,383.539,278.625,218.113,400.000,278.625,218.113,400.000,16.461,,,,,,0,278.625,218.113,400.000,
1784802434.8207,FIXED,NORMAL_HOLD,336.00,228.98,343.27,288.386,227.258,383.232,278.625,218.113,400.000,278.625,218.113,400.000,16.768,,,,,,0,278.625,218.113,400.000,
1784802434.8237,FIXED,NORMAL_HOLD,336.42,228.84,342.00,288.764,227.361,384.008,278.625,218.113,400.000,278.625,218.113,400.000,15.992,,,,,,0,278.625,218.113,400.000,
1784802434.8273,FIXED,NORMAL_HOLD,336.06,228.72,342.50,288.423,227.556,383.696,278.625,218.113,400.000,278.625,218.113,400.000,16.304,,,,,,0,278.625,218.113,400.000,
1784802434.8350,FIXED,NORMAL_HOLD,336.50,228.50,341.00,288.818,227.672,384.608,278.625,218.113,400.000,278.625,218.113,400.000,15.392,,,,,,0,278.625,218.113,400.000,
1784802434.8393,FIXED,NORMAL_HOLD,336.50,228.50,339.90,288.799,227.806,385.264,278.625,218.113,400.000,278.625,218.113,400.000,14.736,,,,,,0,278.625,218.113,400.000,
1784802434.8427,FIXED,NORMAL_HOLD,336.29,228.23,339.94,288.594,227.981,385.232,278.625,218.113,400.000,278.625,218.113,400.000,14.768,,,,,,0,278.625,218.113,400.000,
1784802434.8491,FIXED,NORMAL_HOLD,336.03,228.00,339.79,288.337,228.146,385.312,278.625,218.113,400.000,278.625,218.113,400.000,14.688,,,,,,0,278.625,218.113,400.000,
1784802434.8521,FIXED,NORMAL_HOLD,336.00,228.00,339.52,288.305,228.187,385.476,278.625,218.113,400.000,278.625,218.113,400.000,14.524,,,,,,0,278.625,218.113,400.000,
1784802434.8574,FIXED,NORMAL_HOLD,336.00,227.86,338.92,288.293,228.309,385.835,278.625,218.113,400.000,278.625,218.113,400.000,14.165,,,,,,0,278.625,218.113,400.000,
1784802434.8655,FIXED,NORMAL_HOLD,336.50,227.61,337.00,288.734,228.525,386.995,278.625,218.113,400.000,278.625,218.113,400.000,13.005,,,,,,0,278.625,218.113,400.000,
1784802434.8694,FIXED,NORMAL_HOLD,336.50,227.46,337.49,288.734,228.686,386.707,278.625,218.113,400.000,278.625,218.113,400.000,13.293,,,,,,0,278.625,218.113,400.000,
1784802434.8728,FIXED,NORMAL_HOLD,336.72,227.31,337.10,288.938,228.778,386.945,278.625,218.113,400.000,278.625,218.113,400.000,13.055,,,,,,0,278.625,218.113,400.000,
1784802434.8806,FIXED,NORMAL_HOLD,336.29,227.23,336.36,288.515,228.847,387.368,278.625,218.113,400.000,278.625,218.113,400.000,12.632,,,,,,0,278.625,218.113,400.000,
1784802434.8858,FIXED,NORMAL_HOLD,336.50,227.06,335.00,288.692,228.964,388.189,278.625,218.113,400.000,278.625,218.113,400.000,11.811,,,,,,0,278.625,218.113,400.000,
1784802434.8898,FIXED,NORMAL_HOLD,336.50,227.00,335.54,288.694,229.079,387.868,278.625,218.113,400.000,278.625,218.113,400.000,12.132,,,,,,0,278.625,218.113,400.000,
1784802434.8967,FIXED,NORMAL_HOLD,336.12,227.02,335.00,288.324,229.092,388.178,278.625,218.113,400.000,278.625,218.113,400.000,11.822,,,,,,0,278.625,218.113,400.000,
1784802434.9018,FIXED,NORMAL_HOLD,336.00,227.00,334.73,288.212,229.086,388.338,278.625,218.113,400.000,278.625,218.113,400.000,11.662,,,,,,0,278.625,218.113,400.000,
1784802434.9037,FIXED,NORMAL_HOLD,335.76,226.91,334.54,287.987,229.095,388.442,278.625,218.113,400.000,278.625,218.113,400.000,11.558,,,,,,0,278.625,218.113,400.000,
1784802434.9101,FIXED,NORMAL_HOLD,335.76,226.91,333.00,287.972,229.007,389.361,278.625,218.113,400.000,278.625,218.113,400.000,10.639,,,,,,0,278.625,218.113,400.000,
1784802434.9154,FIXED,NORMAL_HOLD,335.90,227.11,332.50,288.101,228.914,389.664,278.625,218.113,400.000,278.625,218.113,400.000,10.336,,,,,,0,278.625,218.113,400.000,
1784802434.9203,FIXED,NORMAL_HOLD,335.66,227.22,332.50,287.878,228.828,389.657,278.625,218.113,400.000,278.625,218.113,400.000,10.343,,,,,,0,278.625,218.113,400.000,
1784802434.9268,FIXED,NORMAL_HOLD,335.50,227.29,332.00,287.723,228.743,389.952,278.625,218.113,400.000,278.625,218.113,400.000,10.048,,,,,,0,278.625,218.113,400.000,
1784802434.9302,FIXED,NORMAL_HOLD,335.24,227.56,331.44,287.481,228.556,390.278,278.625,218.113,400.000,278.625,218.113,400.000,9.722,,,,,,0,278.625,218.113,400.000,
1784802434.9340,FIXED,NORMAL_HOLD,335.00,227.78,331.00,287.259,228.319,390.537,278.625,218.113,400.000,278.625,218.113,400.000,9.463,,,,,,0,278.625,218.113,400.000,
1784802434.9399,FIXED,NORMAL_HOLD,335.23,227.87,331.04,287.482,228.246,390.516,278.625,218.113,400.000,278.625,218.113,400.000,9.484,,,,,,0,278.625,218.113,400.000,
1784802434.9445,FIXED,NORMAL_HOLD,334.96,228.00,330.37,287.222,228.079,390.915,278.625,218.113,400.000,278.625,218.113,400.000,9.085,,,,,,0,278.625,218.113,400.000,
1784802434.9480,FIXED,NORMAL_HOLD,334.50,228.25,330.09,286.801,227.794,391.069,278.625,218.113,400.000,278.625,218.113,400.000,8.931,,,,,,0,278.625,218.113,400.000,
1784802434.9542,FIXED,NORMAL_HOLD,334.50,228.65,329.46,286.806,227.505,391.445,278.625,218.113,400.000,278.625,218.113,400.000,8.555,,,,,,0,278.625,218.113,400.000,
1784802434.9573,FIXED,NORMAL_HOLD,334.24,228.84,328.77,286.561,227.290,391.857,278.625,218.113,400.000,278.625,218.113,400.000,8.143,,,,,,0,278.625,218.113,400.000,
1784802434.9623,FIXED,NORMAL_HOLD,334.30,229.04,328.00,286.627,227.031,392.316,278.625,218.113,400.000,278.625,218.113,400.000,7.684,,,,,,0,278.625,218.113,400.000,
1784802434.9702,FIXED,NORMAL_HOLD,334.00,229.33,327.50,286.349,226.731,392.610,278.625,218.113,400.000,278.625,218.113,400.000,7.390,,,,,,0,278.625,218.113,400.000,
1784802434.9733,FIXED,NORMAL_HOLD,333.83,229.68,327.61,286.203,226.462,392.539,278.625,218.113,400.000,278.625,218.113,400.000,7.461,,,,,,0,278.625,218.113,400.000,
1784802434.9784,FIXED,NORMAL_HOLD,333.51,230.10,327.43,285.914,226.144,392.647,278.625,218.113,400.000,278.625,218.113,400.000,7.353,,,,,,0,278.625,218.113,400.000,
1784802434.9872,FIXED,NORMAL_HOLD,333.02,230.21,326.01,285.458,225.892,393.487,278.625,218.113,400.000,278.625,218.113,400.000,6.513,,,,,,0,278.625,218.113,400.000,
1784802434.9909,FIXED,NORMAL_HOLD,333.59,230.44,326.70,286.002,225.719,393.078,278.625,218.113,400.000,278.625,218.113,400.000,6.922,,,,,,0,278.625,218.113,400.000,
